country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Yeezonia,mrbruiser,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,rankings.php?subregion=saf,,3 Hundred Tons per month,$300 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62602,,,,
Gorgoroth,Nazagorath,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,rankings.php?subregion=pac,,2 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62603,,,,
Kulunkjin,Areum ling,,18k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,online now,rankings.php?subregion=pac,,3 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62604,1 Mbbl per month,,,
constania,Comrade,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 1 hours ago,rankings.php?subregion=congo,,3 Hundred Tons per month,$300 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62606,1 Mbbl per month,98 Mbbl,,
Doland,Shawn Luck,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403656 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$300 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62607,,,,
irakistan,spaztic nerd,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403656 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62608,,,,
Epirus,El Patr�n,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=mex,,2 Hundred Tons per month,$300 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62609,,,,
Serenity Rock,Octavian_LO,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 141 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$297 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62340,,,,
indiindus,lakshya,,16k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,rankings.php?subregion=sea,,4 Hundred Tons per month,$297 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62591,3 Mbbl per month,,,
Wick,goku69587,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,3 Hundred Tons per month,$295 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62241,2 Mbbl per month,,,
Harding,king Harding,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 148 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$295 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62323,,,,
seveira,Seveira92,,27k active personnel,0 ships,First World War surplus,Good,None,Good,last online 14 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$294 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62404,2 Mbbl per month,380 Mbbl,,
maxico,nms642,,28k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 76 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$294 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62437,,,,
Hataf,Hataf2,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 82 hours ago,rankings.php?subregion=ara,,4 Hundred Tons per month,$293 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=62444,1 Mbbl per month,2841 Mbbl,,
Taco bell,Jered Mirenda,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 129 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$292 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62348,,,,
publika,Gladiator,,39k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 37 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$290 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62345,,313 Mbbl,,
Hakum,izaman,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 108 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$290 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62413,,,,
Enroth,Morglin,,34k active personnel,0 ships,Finest of the 19th century,Pariah,None,Good,online now,rankings.php?subregion=waf,,4 Hundred Tons per month,$290 million,,West Africa,Plentiful,None,http://blocgame.com/rankings.php?subregion=waf,20594 km 2,http://blocgame.com/stats.php?id=62546,2 Mbbl per month,,,
Persian Port,Zotius1,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$290 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62579,1 Mbbl per month,,,
Fagstan,Fagarriiino,,2k active personnel,0 ships,Second World War surplus,Normal,1 factory,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$289 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,4505 km 2,http://blocgame.com/stats.php?id=58510,2 Mbbl per month,,,
Lexapore,Lexlow23,,20k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 106 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$286 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62417,,,,
Aurego,Anasilla Zstalo,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 143 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$285 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62331,,,,
Transvaal State,Johan Botha,,20k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 1 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$285 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62605,,,,
Bolkenia,john500,,11k active personnel,0 ships,First World War surplus,Normal,None,Poor,last online 49 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$284 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61552,,,,
Hamalad,bigbad,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 139 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,$284 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16335 km 2,http://blocgame.com/stats.php?id=62341,,,,
4g93,kadafi,,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,rankings.php?subregion=pac,,7 Hundred Tons per month,$282 million,,Pacific Rim,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=pac,16058 km 2,http://blocgame.com/stats.php?id=62122,5 Mbbl per month,,,
tophill,Kurooki,,3k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Poor,last online 152 hours ago,rankings.php?subregion=ind,,4 Hundred Tons per month,$281 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,8499 km 2,http://blocgame.com/stats.php?id=61261,5 Mbbl per month,9 Mbbl,,
SpiritMelayu,Bradorie,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 18 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$281 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62447,1 Mbbl per month,,,
War And Peace,Lord Luck,http://blocgame.com/alliancestats.php?allianceid=1998,19k active personnel,0 ships,First World War surplus,Axis of Evil,None,Elite,last online 1 hours ago,rankings.php?subregion=eaf,United War and Peace,3 Hundred Tons per month,$280 million,alliancestats.php?allianceid=1998,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=62333,,,,
Kampung Dusun,Sarip Dol,http://blocgame.com/alliancestats.php?allianceid=2006,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 22 hours ago,rankings.php?subregion=pac,PooR PeoPle,4 Hundred Tons per month,$280 million,alliancestats.php?allianceid=2006,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62351,2 Mbbl per month,,,
Susuk,Takkisah,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 89 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$277 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62454,,175 Mbbl,,
Begnion,Lehran,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=gui,The High Council,2 Hundred Tons per month,$276 million,alliancestats.php?allianceid=1595,Guinea,Untapped,Small,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=49586,2 Mbbl per month,120 Mbbl,,
Arabstan,AxanderTheGreat,,6k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 19 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$276 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,13478 km 2,http://blocgame.com/stats.php?id=61659,2 Mbbl per month,,,
YMCMB,Quise Thumper,,14k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 173 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,$276 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62300,,3295 Mbbl,,
Kamino,DennistheHutt,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 125 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$274 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62353,,214 Mbbl,,
Sang Saka,Sangsaka,,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 104 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$274 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=62428,,,,
Boerstaat,Ipslore,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 64 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$272 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16335 km 2,http://blocgame.com/stats.php?id=62504,,,,
North Deering,Lizanecz,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 168 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$271 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62306,1 Mbbl per month,,,
Stuart,Stuart,http://blocgame.com/alliancestats.php?allianceid=2002,28k active personnel,0 ships,First World War surplus,Normal,None,Poor,last online 1 hours ago,rankings.php?subregion=chi,American Alliance,6 Hundred Tons per month,$268 million,alliancestats.php?allianceid=2002,China,Plentiful,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=47415,3 Mbbl per month,79 Mbbl,,
Bunga Malaya,Tun Adam Z,,2k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ind,,4 Hundred Tons per month,$267 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,10267 km 2,http://blocgame.com/stats.php?id=61824,2 Mbbl per month,28 Mbbl,,
blahur,mimis,,2k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 15 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$264 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,14243 km 2,http://blocgame.com/stats.php?id=62319,1 Mbbl per month,171 Mbbl,,
pars aria,hamed1362,,5k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 104 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$264 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16010 km 2,http://blocgame.com/stats.php?id=62426,,,,
J0g3t,Tan Sri Hisyam Hashim,,7k active personnel,0 ships,First World War surplus,Normal,1 factory,Poor,last online 88 hours ago,rankings.php?subregion=per,,4 Hundred Tons per month,$260 million,,Persia,,None,http://blocgame.com/rankings.php?subregion=per,16502 km 2,http://blocgame.com/stats.php?id=62218,3 Mbbl per month,,,
Satan kingdom,alistan1987,,6k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 53 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$259 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,9417 km 2,http://blocgame.com/stats.php?id=60809,,,,
Borduria,Miysko Macarovisch,,8k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 94 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$259 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,16335 km 2,http://blocgame.com/stats.php?id=62445,1 Mbbl per month,271 Mbbl,,
AZASIA,Adam Zhafri,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=pac,The High Council,3 Hundred Tons per month,$258 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,12500 km 2,http://blocgame.com/stats.php?id=60670,1 Mbbl per month,,,
XNS,President XNS,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 18 hours ago,rankings.php?subregion=chi,,4 Hundred Tons per month,$258 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16090 km 2,http://blocgame.com/stats.php?id=62112,1 Mbbl per month,,,
Kalbulkum,Kabib,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 55 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$257 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,8770 km 2,http://blocgame.com/stats.php?id=60799,24 Mbbl per month,,,
Tanjung datu,Ismet ketam,,5k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Poor,last online 128 hours ago,rankings.php?subregion=ara,,6 Hundred Tons per month,$257 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,7663 km 2,http://blocgame.com/stats.php?id=61507,6 Mbbl per month,1389 Mbbl,,
Cantas,Kol Cantas,,14k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 106 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$256 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61983,,,,
