country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
The Dank Side,Dolan Dank,http://blocgame.com/alliancestats.php?allianceid=1568,96k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$6516 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,28973 km 2,http://blocgame.com/stats.php?id=59019,3060 Mbbl,,
Pegasus,hoy18883,http://blocgame.com/alliancestats.php?allianceid=1599,73k active personnel,4 ships,Korean War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,$6651 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,7101 km 2,http://blocgame.com/stats.php?id=57829,5914 Mbbl,,
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,121k active personnel,17 ships,Vietnam War surplus,6 factories,Standard,last online 22 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$6576 million,alliancestats.php?allianceid=1382,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957,22 Mbbl,,
Bermuda,London J. Collins,http://blocgame.com/alliancestats.php?allianceid=1393,115k active personnel,5 ships,Almost Modern,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,BAMF,$6383 million,alliancestats.php?allianceid=1393,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,71772 km 2,http://blocgame.com/stats.php?id=58252,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=sub,Inter/pol/,$6341 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,131k active personnel,3 ships,Korean War surplus,5 factories,Elite,last online 29 hours ago,rankings.php?subregion=sea,The High Council,$6496 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,16011 km 2,http://blocgame.com/stats.php?id=58889,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,332k active personnel,51 ships,Persian Gulf War surplus,14 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$6191 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,82890 km 2,http://blocgame.com/stats.php?id=58158,1654 Mbbl,,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,63k active personnel,6 ships,Korean War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$6422 million,alliancestats.php?allianceid=1393,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,17949 km 2,http://blocgame.com/stats.php?id=58044,13283 Mbbl,,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,14 ships,Almost Modern,3 factories,Elite,last online 69 hours ago,rankings.php?subregion=waf,SPQR,$6165 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,23785 km 2,http://blocgame.com/stats.php?id=50172,,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=sub,Inter/pol/,$6116 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,4 ships,Korean War surplus,3 factories,Elite,last online 21 hours ago,rankings.php?subregion=car,Che Guevara League,$6391 million,alliancestats.php?allianceid=1386,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,5890 km 2,http://blocgame.com/stats.php?id=1,,,
Lyon,Corpsegrinder,http://blocgame.com/alliancestats.php?allianceid=1568,107k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 112 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$6248 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Small,http://blocgame.com/rankings.php?subregion=gra,18884 km 2,http://blocgame.com/stats.php?id=57382,,,
Kosan,Whitearcher8,http://blocgame.com/alliancestats.php?allianceid=1595,58k active personnel,5 ships,Second World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$6180 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,30761 km 2,http://blocgame.com/stats.php?id=59227,129 Mbbl,,
Tendo,Takehiro,http://blocgame.com/alliancestats.php?allianceid=1382,99k active personnel,7 ships,Korean War surplus,4 factories,Standard,last online 2 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$6203 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,19901 km 2,http://blocgame.com/stats.php?id=58802,276 Mbbl,,
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,177k active personnel,0 ships,Almost Modern,5 factories,Good,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$5963 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,32738 km 2,http://blocgame.com/stats.php?id=56250,,,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,64k active personnel,12 ships,Vietnam War surplus,3 factories,Elite,last online 74 hours ago,rankings.php?subregion=pac,The High Council,$5983 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10234 km 2,http://blocgame.com/stats.php?id=53369,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,20 ships,Vietnam War surplus,5 factories,Elite,last online 19 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5841 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,210k active personnel,6 ships,Almost Modern,8 factories,Good,online now,rankings.php?subregion=ara,BAMF,$5886 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,42976 km 2,http://blocgame.com/stats.php?id=59564,6488 Mbbl,,
Urosia,Lance Moroe,http://blocgame.com/alliancestats.php?allianceid=1644,35k active personnel,11 ships,Almost Modern,4 factories,Elite,last online 43 hours ago,rankings.php?subregion=saf,Inter/pol/,$5966 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,19606 km 2,http://blocgame.com/stats.php?id=57637,229 Mbbl,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,337k active personnel,15 ships,Almost Modern,4 factories,Elite,last online 29 hours ago,rankings.php?subregion=per,Wreckage brothers,$5660 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,188k active personnel,10 ships,Vietnam War surplus,6 factories,Good,last online 29 hours ago,rankings.php?subregion=per,The High Council,$5681 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,4258 Mbbl,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Advanced,14 factories,Standard,last online 37 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5758 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,4026 Mbbl,,5%
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1382,122k active personnel,11 ships,Almost Modern,11 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$5702 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,66776 km 2,http://blocgame.com/stats.php?id=58356,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,161k active personnel,12 ships,Vietnam War surplus,6 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,The High Council,$5800 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,477k active personnel,41 ships,Persian Gulf War surplus,14 factories,Standard,online now,rankings.php?subregion=car,Brotherhood of Nod,$5650 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Large,http://blocgame.com/rankings.php?subregion=car,68489 km 2,http://blocgame.com/stats.php?id=56237,,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,159k active personnel,30 ships,Almost Modern,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$5618 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,22185 km 2,http://blocgame.com/stats.php?id=55882,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,61k active personnel,44 ships,Almost Modern,10 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5461 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,172 Mbbl,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,119k active personnel,15 ships,Almost Modern,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,The High Council,$5478 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,358k active personnel,51 ships,Persian Gulf War surplus,16 factories,Standard,last online 12 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5448 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,1133 Mbbl,,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,0 ships,Vietnam War surplus,3 factories,Undisciplined Rabble,last online 149 hours ago,rankings.php?subregion=pac,Inter/pol/,$5693 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,13955 km 2,http://blocgame.com/stats.php?id=40097,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,126k active personnel,0 ships,Second World War surplus,4 factories,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5437 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,1668 Mbbl,,
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,12 ships,Second World War surplus,4 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,$5567 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,28787 km 2,http://blocgame.com/stats.php?id=59257,600 Mbbl,,5%
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,95k active personnel,9 ships,Vietnam War surplus,3 factories,Standard,last online 10 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5447 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,61 Mbbl,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,16 ships,Vietnam War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$5585 million,alliancestats.php?allianceid=1580,East Africa,,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,11120 km 2,http://blocgame.com/stats.php?id=53099,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,9 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,Inter/pol/,$5540 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,29861 km 2,http://blocgame.com/stats.php?id=59361,,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,33k active personnel,4 ships,Korean War surplus,3 factories,Good,online now,rankings.php?subregion=mex,The Federal Colonies,$5549 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32964 km 2,http://blocgame.com/stats.php?id=59585,,1 Tons,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1835,134k active personnel,1 ships,Second World War surplus,6 factories,Elite,online now,rankings.php?subregion=mes,SPQR,$6284 million,alliancestats.php?allianceid=1835,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,54216 km 2,http://blocgame.com/stats.php?id=59855,,,
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,133k active personnel,1 ships,Vietnam War surplus,5 factories,Elite,last online 8 hours ago,rankings.php?subregion=sub,Inter/pol/,$5439 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,9k active personnel,-1 ships,Korean War surplus,3 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,Kekolutionaries,$4612 million,alliancestats.php?allianceid=1704,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,2767 km 2,http://blocgame.com/stats.php?id=54430,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,299k active personnel,51 ships,Advanced,17 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5135 million,alliancestats.php?allianceid=1382,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,116808 km 2,http://blocgame.com/stats.php?id=54376,2952 Mbbl,,
rarara,redmex16,http://blocgame.com/alliancestats.php?allianceid=1644,38k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 211 hours ago,rankings.php?subregion=mex,Inter/pol/,$5206 million,alliancestats.php?allianceid=1644,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32516 km 2,http://blocgame.com/stats.php?id=59099,668 Mbbl,,
BerkeVille,VintageTanker,http://blocgame.com/alliancestats.php?allianceid=1568,44k active personnel,3 ships,Second World War surplus,4 factories,Good,online now,rankings.php?subregion=saf,Brotherhood of Zion,$6193 million,alliancestats.php?allianceid=1568,Southern Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=saf,41264 km 2,http://blocgame.com/stats.php?id=59187,,,
Shatmapants,Penguin,,37k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,,$5024 million,,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,29884 km 2,http://blocgame.com/stats.php?id=58425,,,
