country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1599,138k active personnel,7 ships,Almost Modern,7 factories,Standard,last online 20 hours ago,rankings.php?subregion=ind,Wreckage brothers,$4716 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,177k active personnel,20 ships,Almost Modern,7 factories,Elite,last online 20 hours ago,rankings.php?subregion=egy,Inter/pol/,$4636 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,3546 Mbbl,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,23 ships,Almost Modern,3 factories,Poor,last online 205 hours ago,rankings.php?subregion=mes,Inter/pol/,$4622 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,4757 km 2,http://blocgame.com/stats.php?id=48611,2838 Mbbl,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,9 ships,Korean War surplus,4 factories,Elite,last online 23 hours ago,rankings.php?subregion=chi,Inter/pol/,$4773 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,29861 km 2,http://blocgame.com/stats.php?id=59361,,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,96k active personnel,2 ships,Almost Modern,7 factories,Standard,last online 72 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$4624 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,35k active personnel,3 ships,Korean War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=mex,The Federal Colonies,$4751 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mex,32964 km 2,http://blocgame.com/stats.php?id=59585,,,
jesucristo,jesucristo,http://blocgame.com/alliancestats.php?allianceid=1580,17k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4564 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,38963 km 2,http://blocgame.com/stats.php?id=58200,4370 Mbbl,,
The Dome,Hardlined,http://blocgame.com/alliancestats.php?allianceid=1393,178k active personnel,12 ships,Almost Modern,6 factories,Good,last online 27 hours ago,rankings.php?subregion=chi,BAMF,$4558 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=chi,27650 km 2,http://blocgame.com/stats.php?id=56795,235 Mbbl,,5%
Rowan,Rowan,http://blocgame.com/alliancestats.php?allianceid=1595,20k active personnel,1 ships,Second World War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,The High Council,$4574 million,alliancestats.php?allianceid=1595,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,54226 km 2,http://blocgame.com/stats.php?id=59755,,,
rarara,redmex16,http://blocgame.com/alliancestats.php?allianceid=1644,38k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 49 hours ago,rankings.php?subregion=mex,Inter/pol/,$4672 million,alliancestats.php?allianceid=1644,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32516 km 2,http://blocgame.com/stats.php?id=59099,718 Mbbl,,
Upper Laos,BroskiMcBroham,http://blocgame.com/alliancestats.php?allianceid=1682,140k active personnel,24 ships,Almost Modern,5 factories,Standard,last online 126 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$4335 million,alliancestats.php?allianceid=1682,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,25139 km 2,http://blocgame.com/stats.php?id=55575,,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1835,53k active personnel,7 ships,Almost Modern,3 factories,Standard,last online 12 hours ago,rankings.php?subregion=chi,SPQR,$4537 million,alliancestats.php?allianceid=1835,China,,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,83904 km 2,http://blocgame.com/stats.php?id=43443,,,
Ublackistan,Ublackistan,http://blocgame.com/alliancestats.php?allianceid=1644,121k active personnel,4 ships,Vietnam War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Inter/pol/,$5420 million,alliancestats.php?allianceid=1644,Persia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,44114 km 2,http://blocgame.com/stats.php?id=59756,,,
Space Cops,Starfleet Command,http://blocgame.com/alliancestats.php?allianceid=1393,52k active personnel,6 ships,Vietnam War surplus,3 factories,Standard,last online 92 hours ago,rankings.php?subregion=gui,BAMF,$4469 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gui,9615 km 2,http://blocgame.com/stats.php?id=57394,,,
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,81k active personnel,12 ships,Second World War surplus,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$5031 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,28787 km 2,http://blocgame.com/stats.php?id=59257,593 Mbbl,,5%
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,304k active personnel,56 ships,Advanced,14 factories,Good,last online 3 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4398 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,1233 Mbbl,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,122k active personnel,12 ships,Vietnam War surplus,5 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$4485 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,135 Mbbl,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,98k active personnel,11 ships,Korean War surplus,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=sub,BAMF,$4984 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,78466 km 2,http://blocgame.com/stats.php?id=59516,813 Mbbl,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,122k active personnel,51 ships,Almost Modern,15 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=congo,BAMF,$4286 million,alliancestats.php?allianceid=1393,Congo,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,108480 km 2,http://blocgame.com/stats.php?id=48695,,,
Gondwansa,Chancellor Reninens,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 44 hours ago,rankings.php?subregion=saf,,$3645 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,6437 km 2,http://blocgame.com/stats.php?id=56003,,,
Roarspekistan,roar,http://blocgame.com/alliancestats.php?allianceid=1835,43k active personnel,5 ships,First World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=gra,SPQR,$4373 million,alliancestats.php?allianceid=1835,Gran Colombia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gra,16750 km 2,http://blocgame.com/stats.php?id=59084,,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1382,71k active personnel,11 ships,Korean War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$4299 million,alliancestats.php?allianceid=1382,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,25742 km 2,http://blocgame.com/stats.php?id=58135,,,
Nautique,wayneeconomist,http://blocgame.com/alliancestats.php?allianceid=1644,49k active personnel,11 ships,Korean War surplus,None,Elite,last online 8 hours ago,rankings.php?subregion=sub,Inter/pol/,$4021 million,alliancestats.php?allianceid=1644,The Subcontinent,Plentiful,None,http://blocgame.com/rankings.php?subregion=sub,22468 km 2,http://blocgame.com/stats.php?id=58443,259 Mbbl,,
Judeau,Flynn MacMaster,http://blocgame.com/alliancestats.php?allianceid=1791,48k active personnel,12 ships,Korean War surplus,3 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,IDA,$4190 million,alliancestats.php?allianceid=1791,Pacific Rim,,Powerful,http://blocgame.com/rankings.php?subregion=pac,11250 km 2,http://blocgame.com/stats.php?id=58551,,,
Toread,andkon,http://blocgame.com/alliancestats.php?allianceid=1595,94k active personnel,21 ships,Almost Modern,9 factories,Standard,last online 6 hours ago,rankings.php?subregion=sub,The High Council,$4090 million,alliancestats.php?allianceid=1595,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,55485 km 2,http://blocgame.com/stats.php?id=54530,,,
The Reds,Sarge,http://blocgame.com/alliancestats.php?allianceid=1600,9k active personnel,0 ships,Korean War surplus,1 factory,Poor,last online 176 hours ago,rankings.php?subregion=car,Nazi,$4224 million,alliancestats.php?allianceid=1600,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,3988 km 2,http://blocgame.com/stats.php?id=52796,,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,46k active personnel,6 ships,Second World War surplus,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=pac,BAMF,$4224 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,41017 km 2,http://blocgame.com/stats.php?id=46668,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,143k active personnel,4 ships,Korean War surplus,6 factories,Good,last online 6 hours ago,rankings.php?subregion=ind,The High Council,$4139 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,49717 km 2,http://blocgame.com/stats.php?id=59475,,,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,242k active personnel,51 ships,Almost Modern,13 factories,Standard,last online 7 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$4017 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,144k active personnel,29 ships,Almost Modern,6 factories,Good,online now,rankings.php?subregion=pac,Wreckage brothers,$4000 million,alliancestats.php?allianceid=1599,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,,,
Seilomn,Charlie,http://blocgame.com/alliancestats.php?allianceid=1401,118k active personnel,4 ships,Second World War surplus,5 factories,Standard,last online 2 hours ago,rankings.php?subregion=gui,The Federal Colonies,$4143 million,alliancestats.php?allianceid=1401,Guinea,,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,42593 km 2,http://blocgame.com/stats.php?id=59997,2306 Mbbl,,
Holy Mountain,Archbishop de Lusignan,,22k active personnel,5 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$4196 million,,Mesopotamia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=mes,10976 km 2,http://blocgame.com/stats.php?id=58666,,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,6k active personnel,3 ships,Korean War surplus,4 factories,Standard,last online 17 hours ago,rankings.php?subregion=atl,Wreckage brothers,$4113 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=atl,22275 km 2,http://blocgame.com/stats.php?id=59055,7354 Mbbl,,
UMR,Umaru,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,16 ships,Vietnam War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=gra,Brotherhood of Nod,$3919 million,alliancestats.php?allianceid=1580,Gran Colombia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=gra,19143 km 2,http://blocgame.com/stats.php?id=56806,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,122k active personnel,25 ships,Almost Modern,5 factories,Elite,last online 23 hours ago,rankings.php?subregion=chi,EUN,$4003 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,203 Mbbl,,
Haramia,HARAMNOTHALAL,,4k active personnel,3 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=ara,,$3306 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,480 km 2,http://blocgame.com/stats.php?id=52802,,,
nandao,(insert racist name here),http://blocgame.com/alliancestats.php?allianceid=1791,123k active personnel,11 ships,Korean War surplus,3 factories,Standard,last online 121 hours ago,rankings.php?subregion=chi,IDA,$3823 million,alliancestats.php?allianceid=1791,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,20836 km 2,http://blocgame.com/stats.php?id=58150,137 Mbbl,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,72k active personnel,4 ships,Korean War surplus,2 factories,Elite,last online 16 hours ago,rankings.php?subregion=pac,SPQR,$3966 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051,395 Mbbl,,
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,68k active personnel,6 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=per,The High Council,$3997 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,23374 km 2,http://blocgame.com/stats.php?id=59415,4402 Mbbl,,
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,104k active personnel,0 ships,Second World War surplus,3 factories,Standard,last online 21 hours ago,rankings.php?subregion=ind,The High Council,$3824 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,41325 km 2,http://blocgame.com/stats.php?id=58355,26 Mbbl,,
NousAllons,SolomonSpade,http://blocgame.com/alliancestats.php?allianceid=1644,181k active personnel,5 ships,Korean War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Inter/pol/,$3781 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,18945 km 2,http://blocgame.com/stats.php?id=58836,,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,35k active personnel,0 ships,Korean War surplus,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=eaf,BAMF,$3754 million,alliancestats.php?allianceid=1393,East Africa,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=eaf,14441 km 2,http://blocgame.com/stats.php?id=58567,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,170k active personnel,12 ships,Persian Gulf War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,Inter/pol/,$3782 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Vulcanus,kappa123,http://blocgame.com/alliancestats.php?allianceid=1393,11k active personnel,14 ships,First World War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,BAMF,$3876 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,28591 km 2,http://blocgame.com/stats.php?id=59636,,,
