country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Noone,Tylaishax,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 121 hours ago,rankings.php?subregion=chi,,$305 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60989,,,
Nigerian-Chad,Sergeant George,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 105 hours ago,rankings.php?subregion=gui,,$305 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60996,,,
Midnight,MidnightAce,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 115 hours ago,rankings.php?subregion=gra,,$305 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61000,,,
Suid,hans smut,,25k active personnel,0 ships,First World War surplus,None,Elite,online now,rankings.php?subregion=saf,,$305 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61146,,,
Oversby,Tony Oversby,,19k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 16 hours ago,rankings.php?subregion=pac,,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=61147,,,
Paggaio,ChrisDourtmes,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 12 hours ago,rankings.php?subregion=car,,$305 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61149,,,
Curran,The Curran,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 12 hours ago,rankings.php?subregion=sub,,$305 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61150,,,
Meleis,dymm zach de la rocha,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,online now,rankings.php?subregion=sea,,$305 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61151,,,
Ghana Empire,President Francis,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 10 hours ago,rankings.php?subregion=gui,,$305 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61152,,,
Gurkha,Lord Kristoz,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 402721 hours ago,rankings.php?subregion=chi,,$305 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61153,,,
Great Gurkha,Lord Avishek,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 402721 hours ago,rankings.php?subregion=chi,,$305 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61154,,,
Hyperion,crushtoe,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 7 hours ago,rankings.php?subregion=ind,,$305 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61155,,,
Elerisc,celersic,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 7 hours ago,rankings.php?subregion=ara,,$305 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61156,,,
Alohaha,Jakeirt,,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=congo,,$304 million,,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,13613 km 2,http://blocgame.com/stats.php?id=57669,,,
Albejikstan,Alex Anderson,,34k active personnel,0 ships,First World War surplus,None,Standard,last online 6 hours ago,rankings.php?subregion=sea,,$303 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61119,,,
popostan,sukunseven,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 103 hours ago,rankings.php?subregion=ind,,$302 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60704,,,
Hilland,hi11man,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 80 hours ago,rankings.php?subregion=ara,,$301 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61052,,,
DmkrticRule,TGhosty,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 1 hours ago,rankings.php?subregion=mes,,$300 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=48376,,,
cwikyssia,thatguy,http://blocgame.com/alliancestats.php?allianceid=1933,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 1 hours ago,rankings.php?subregion=chi,democracy,$300 million,alliancestats.php?allianceid=1933,China,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=chi,16172 km 2,http://blocgame.com/stats.php?id=60999,52 Mbbl,,
Corusant,Syrtis,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 111 hours ago,rankings.php?subregion=pac,,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61006,,,
UESR,Ramo,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 402721 hours ago,rankings.php?subregion=egy,,$300 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61157,,,
Danielius,Danielius Xenberg,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=atl,,$300 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61159,,,
Yee,Viceto,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 402721 hours ago,rankings.php?subregion=ama,,$300 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61160,,,
sup guys,vinil1,,4k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=pac,,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20100 km 2,http://blocgame.com/stats.php?id=61161,,,
Copper_creepers,Jack12,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 402721 hours ago,rankings.php?subregion=pac,,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61162,,,
coppercreepers,jack102,,20k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,online now,rankings.php?subregion=pac,,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20100 km 2,http://blocgame.com/stats.php?id=61163,,,
Croniknor,BrokenheroPlays,,27k active personnel,0 ships,First World War surplus,None,Elite,online now,rankings.php?subregion=chi,,$300 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19900 km 2,http://blocgame.com/stats.php?id=61164,,,
Klizzleklein,krittleburg,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 1 hours ago,rankings.php?subregion=mex,,$300 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61165,,,
Hondr,davischristian,,7k active personnel,0 ships,First World War surplus,None,Elite,last online 79 hours ago,rankings.php?subregion=saf,,$299 million,,Southern Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=saf,20400 km 2,http://blocgame.com/stats.php?id=60894,,,
asdfasdf5,nesnahsumsar,,15k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 55 hours ago,rankings.php?subregion=ara,,$299 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19700 km 2,http://blocgame.com/stats.php?id=61094,,,
FOREST CITY,Muhammad Firdaus,,28k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 31 hours ago,rankings.php?subregion=sea,,$299 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61114,,,
Icedex,Elian Oerther,,35k active personnel,0 ships,First World War surplus,None,Good,last online 27 hours ago,rankings.php?subregion=chi,,$298 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20100 km 2,http://blocgame.com/stats.php?id=60684,,,
Renisia,Ristyo,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 131 hours ago,rankings.php?subregion=sea,,$298 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19406 km 2,http://blocgame.com/stats.php?id=60969,,,
Imperial Soul,El-Vegeta,,0k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 141 hours ago,rankings.php?subregion=ind,,$297 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19602 km 2,http://blocgame.com/stats.php?id=60791,,,
Stauqua,AleksVoj,,18k active personnel,0 ships,Finest of the 19th century,None,Good,last online 7 hours ago,rankings.php?subregion=gra,,$297 million,,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,23828 km 2,http://blocgame.com/stats.php?id=60873,,,
Forsakana,Fosaker,,3k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 96 hours ago,rankings.php?subregion=pac,,$297 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=61033,,,
Poison Pros 2.0,Extreme Death Zone,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 131 hours ago,rankings.php?subregion=pac,,$296 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60971,,,
New Japan,watch4me,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 98 hours ago,rankings.php?subregion=chi,,$296 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61030,,,
The Blob,The Great Dictator,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 84 hours ago,rankings.php?subregion=chi,,$296 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61046,,,
Dannenberg,Anne,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 156 hours ago,rankings.php?subregion=ind,,$295 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60927,,,
Hanoarm,hondranard8,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 57 hours ago,rankings.php?subregion=pac,,$295 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60932,,,
I Love Blacks,bradyconley99,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 152 hours ago,rankings.php?subregion=saf,,$295 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=60939,,,
Radanovac,General Secreatry Igor,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 181 hours ago,rankings.php?subregion=chi,,$294 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60880,,,
Agenvia,John Ferick,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 181 hours ago,rankings.php?subregion=sea,,$294 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60881,,,
Mediseas,exetwezz,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 177 hours ago,rankings.php?subregion=gra,,$294 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=60890,,,
Kedah,Syafiq_afandi,,2k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 64 hours ago,rankings.php?subregion=pac,,$293 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16495 km 2,http://blocgame.com/stats.php?id=60478,,,
dellgradneana,Emmering,http://blocgame.com/alliancestats.php?allianceid=1922,46k active personnel,0 ships,First World War surplus,None,Good,last online 29 hours ago,rankings.php?subregion=pac,DSA,$293 million,alliancestats.php?allianceid=1922,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60834,,,
Lexia,Alxander,,9k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 108 hours ago,rankings.php?subregion=ara,,$293 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16581 km 2,http://blocgame.com/stats.php?id=61009,,,
Langgarpura,neocon,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 61 hours ago,rankings.php?subregion=ind,,$292 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60629,,,
Jalan Ampang,Haji Amril,http://blocgame.com/alliancestats.php?allianceid=1899,31k active personnel,0 ships,Finest of the 19th century,None,Good,online now,rankings.php?subregion=ind,ASEANG,$292 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60954,676 Mbbl,,
Get rekt,Deez nutz,,34k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 54 hours ago,rankings.php?subregion=saf,,$292 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61098,,,
Chuchia,Vander Chichua,,33k active personnel,0 ships,First World War surplus,None,Good,last online 93 hours ago,rankings.php?subregion=gui,,$287 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61036,,,
poggy,yipog,,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 34 hours ago,rankings.php?subregion=ara,,$286 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2549 km 2,http://blocgame.com/stats.php?id=58681,869 Mbbl,,
Tony Terry,sonicBOOM,,14k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=sea,,$286 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,16010 km 2,http://blocgame.com/stats.php?id=60944,,,
Al-Menir,Masar al-Eliman,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 106 hours ago,rankings.php?subregion=ara,,$286 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60986,,,
Nonceiza,Maxirino,,11k active personnel,0 ships,First World War surplus,None,Good,last online 11 hours ago,rankings.php?subregion=atl,,$285 million,,Atlas,Plentiful,None,http://blocgame.com/rankings.php?subregion=atl,16335 km 2,http://blocgame.com/stats.php?id=60888,4127 Mbbl,,
Pepperdogia,Pepperdogia,,1k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 114 hours ago,rankings.php?subregion=chi,,$284 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19100 km 2,http://blocgame.com/stats.php?id=60312,,,
Yaominlin,Maolin,http://blocgame.com/alliancestats.php?allianceid=1418,4k active personnel,0 ships,First World War surplus,None,Standard,last online 1 hours ago,rankings.php?subregion=chi,Asian Alliance,$283 million,alliancestats.php?allianceid=1418,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,19900 km 2,http://blocgame.com/stats.php?id=60584,,,
