country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Jangkong,Bendahara H,,0k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,6 Hundred Tons per month,$310 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,18800 km 2,http://blocgame.com/stats.php?id=62287,2 Mbbl per month,273 Mbbl,,
codex,codexbookstore,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 163 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62372,,,,
Vape,amira,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62642,,,,
Brunstovia,Zat Other Guy,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,rankings.php?subregion=chi,,2 Hundred Tons per month,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62648,1 Mbbl per month,195 Mbbl,,
Colorado,Euandron,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,rankings.php?subregion=gui,,3 Hundred Tons per month,$310 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=62649,1 Mbbl per month,,,
11Bgde Para,Pak Cik Kordi,http://blocgame.com/alliancestats.php?allianceid=2006,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,rankings.php?subregion=pac,PooR PeoPle,4 Hundred Tons per month,$310 million,alliancestats.php?allianceid=2006,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62652,2 Mbbl per month,,,
penguins,Big Brother 2.0,,23k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 17 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62653,,,,
Caribbeana,Romescu,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62655,,,,
barai,barai,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 16 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62656,1 Mbbl per month,143 Mbbl,,
Atrunia,Corvyre,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,rankings.php?subregion=pac,,4 Hundred Tons per month,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62658,,,,
Fagstan,Fagarriiino,,2k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 53 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$309 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,4505 km 2,http://blocgame.com/stats.php?id=58510,2 Mbbl per month,,,
Ivey,The Ivey,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 111 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$309 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62487,1 Mbbl per month,4579 Mbbl,,
Threeperland,Tunk69,http://blocgame.com/alliancestats.php?allianceid=2011,26k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 33 hours ago,rankings.php?subregion=congo,Etrescany,3 Hundred Tons per month,$309 million,alliancestats.php?allianceid=2011,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62617,3 Mbbl per month,,,
Wadowicki Blues,tajfunek12,http://blocgame.com/alliancestats.php?allianceid=2012,31k active personnel,0 ships,First World War surplus,Isolated,None,Elite,online now,rankings.php?subregion=ama,El Presidente,11 Hundred Tons per month,$309 million,alliancestats.php?allianceid=2012,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62645,4 Mbbl per month,63 Mbbl,,
GIGIT KERIS,FAITO,,8k active personnel,0 ships,First World War surplus,Isolated,1 factory,Undisciplined Rabble,last online 37 hours ago,rankings.php?subregion=pac,,0 Hundred Tons per month,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62052,2 Mbbl per month,,,
Iran SSR,Premier Mortazavi,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,rankings.php?subregion=per,,3 Hundred Tons per month,$308 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62654,1 Mbbl per month,4325 Mbbl,,
Gallifrey-11,Lecaille,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$306 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62663,,,,
Yungia,nexusaspect,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 5 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$306 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62667,,,,
Serheit,Slyo,,18k active personnel,0 ships,Finest of the 19th century,Pariah,None,Standard,last online 2 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$306 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62671,,,,
Zandberg,Adrian Zandberg,,12k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 118 hours ago,rankings.php?subregion=ama,,3 Hundred Tons per month,$305 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62357,1 Mbbl per month,341 Mbbl,,
pars aria,hamed1362,,5k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 147 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$305 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16010 km 2,http://blocgame.com/stats.php?id=62426,,,,
Onstantinia,Thair,,29k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 27 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$305 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62513,,,,
Belhorizon,emmanuelb,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 12 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$305 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62659,,,,
Stings,Sting,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,rankings.php?subregion=con,,4 Hundred Tons per month,$305 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62660,,229 Mbbl,,
AleksMobCimb,AleksMobCimb,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403700 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$305 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62662,,,,
Albania75,Pete96,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403700 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$305 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62664,,,,
Khalifah,Appi jaafar,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403700 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62665,,,,
Nhayat,Nhayat,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$305 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62666,1 Mbbl per month,290 Mbbl,,
Kunkel,Theos Kunkel,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$305 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62668,,4595 Mbbl,,
Highlands,Valestorm,http://blocgame.com/alliancestats.php?allianceid=2001,20k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,online now,rankings.php?subregion=per,AccountantsRevenge,3 Hundred Tons per month,$305 million,alliancestats.php?allianceid=2001,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20100 km 2,http://blocgame.com/stats.php?id=62669,2 Mbbl per month,2280 Mbbl,,
Nern,DaySolid,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403700 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$305 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62670,,,,
Jenin,Johnjenin,,17k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$304 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62399,2 Mbbl per month,,,
Borduria,Miysko Macarovisch,,6k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 137 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$304 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,16335 km 2,http://blocgame.com/stats.php?id=62445,1 Mbbl per month,267 Mbbl,,
WubWubWub,MAYDAY,,2k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 14 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$303 million,,Indochina,Plentiful,None,http://blocgame.com/rankings.php?subregion=sea,11805 km 2,http://blocgame.com/stats.php?id=40672,,,,
Atikana,Shaqzilla,http://blocgame.com/alliancestats.php?allianceid=1629,8k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 72 hours ago,rankings.php?subregion=ara,Al-Qassam Brigades,4 Hundred Tons per month,$303 million,alliancestats.php?allianceid=1629,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,15692 km 2,http://blocgame.com/stats.php?id=56212,4 Mbbl per month,3870 Mbbl,,
Kamino,DennistheHutt,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 169 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$303 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62353,,214 Mbbl,,
Junta Liberty,776771,,0k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 88 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$303 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=62450,2 Mbbl per month,172 Mbbl,,
My-Titans,necromancer,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 34 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$303 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62556,,164 Mbbl,,
troll1,master334,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 42 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,$301 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,6058 km 2,http://blocgame.com/stats.php?id=61062,,,,
kalakatu,panglima harith,,19k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 165 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$300 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62363,,,,
Tession,Hawkrow,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 165 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$300 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62364,,,,
Samara3,Sashkobg97,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 119 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$300 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62481,,,,
S.E.D,ajivijaya,,22k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 55 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$300 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62587,,,,
Stone,Pak Ann,,35k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 1 hours ago,rankings.php?subregion=ind,,10 Hundred Tons per month,$300 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62672,1 Mbbl per month,114 Mbbl,,
USA-MAC,mcm13_15,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403700 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$300 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62673,,,,
albalush,fawazjan,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403700 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$300 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62674,,,,
Lernari,manavdvs,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,rankings.php?subregion=pac,,2 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62675,,61 Mbbl,,
publika,Gladiator,,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 29 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$299 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62345,,313 Mbbl,,
Vrivyll,Indomerun,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 135 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$299 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62453,,,,
Wadowicki Jazz,3cheeky5u,http://blocgame.com/alliancestats.php?allianceid=2012,9k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 9 hours ago,rankings.php?subregion=ama,El Presidente,10 Hundred Tons per month,$299 million,alliancestats.php?allianceid=2012,Amazonia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62646,1 Mbbl per month,426 Mbbl,,
Pasir 2 butir,Aku lah,,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 32 hours ago,rankings.php?subregion=pac,,4 Hundred Tons per month,$298 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62420,1 Mbbl per month,,,
Persian Port,Zotius1,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 48 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$298 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62579,1 Mbbl per month,,,
Najibby,Leagoo,,30k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 17 hours ago,rankings.php?subregion=chi,,3 Hundred Tons per month,$298 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62619,2 Mbbl per month,,,
MLG Island,xX_D0RiTo.Sc0p3z69_Xx,,39k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 20 hours ago,rankings.php?subregion=atl,,8 Hundred Tons per month,$298 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20200 km 2,http://blocgame.com/stats.php?id=62650,3 Mbbl per month,,,
Jitra,feemerrkoll,,41k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=eaf,,4 Hundred Tons per month,$298 million,,East Africa,Plentiful,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=62661,,,,
Malaya Kingdom,Raja Haji Bob,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 162 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$296 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62374,2 Mbbl per month,318 Mbbl,,
kelate,brontoqworm,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 162 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$296 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62378,,,,
Noor_Rulesz,SyaVonXee,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 159 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$296 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62381,,,,
Petai,appleased,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 158 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$296 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62398,,,,
trumps soup,trumps soup,,51k active personnel,0 ships,First World War surplus,Questionable,1 factory,Poor,last online 14 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$296 million,,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62578,2 Mbbl per month,4283 Mbbl,,
Sukhoi,strike_freedom,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 162 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$295 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62385,,,,
Kucalana,Mr Nick Guy,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 107 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$295 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62488,,266 Mbbl,,
Ustasa Hrvatska,Poglavnik,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 112 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$294 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,16335 km 2,http://blocgame.com/stats.php?id=62491,,,,
Sangga,nixon _c4,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 106 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$292 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=62505,,,,
Scart,Scotify,,35k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 55 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$291 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=48581,2 Mbbl per month,7993 Mbbl,,
Jebon,cakciboo,,11k active personnel,0 ships,Finest of the 19th century,Isolated,None,Standard,last online 29 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$291 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,19602 km 2,http://blocgame.com/stats.php?id=62414,1 Mbbl per month,177 Mbbl,,
gertilipan,himusujo,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 137 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$291 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62448,,,,
Malayan kingdom,MustakimZ,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 108 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$291 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62476,,,,
white lion,undead,,27k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 112 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$291 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62489,,,,
lurima,LURIMA,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 166 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$290 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62356,,,,
Arabstan,AxanderTheGreat,,6k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 18 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$288 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,13478 km 2,http://blocgame.com/stats.php?id=61659,2 Mbbl per month,,,
proton saga R,Aku Ni Wei,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 145 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$288 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62432,,,,
maxico,nms642,,28k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 119 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$288 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62437,,,,
UCS,cheesycrackers,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 124 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$288 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62477,,,,
Romastia,Junso,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 168 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$287 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62354,,,,
Malaysia Knight,zul88,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 158 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$287 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62397,,,,
Senegal,Chizoba Oluchi,,9k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 68 hours ago,rankings.php?subregion=waf,,3 Hundred Tons per month,$286 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,16010 km 2,http://blocgame.com/stats.php?id=62526,,,,
Celaka,tintarasaharish,,5k active personnel,0 ships,First World War surplus,Nice,1 factory,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ind,,4 Hundred Tons per month,$285 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=62510,2 Mbbl per month,,,
HighCastle,samseng,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 163 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$284 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62371,,,,
NM Empire,NazirulMubin,,21k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 104 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$284 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62507,,,,
radziuxmrozia,tajfon,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 25 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$283 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62435,,338 Mbbl,,
indiindus,lakshya,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 51 hours ago,rankings.php?subregion=sea,,4 Hundred Tons per month,$283 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=62591,2 Mbbl per month,,,
dingoland,dudleydukeofdingos,,5k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 24 hours ago,rankings.php?subregion=egy,,3 Hundred Tons per month,$282 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,15692 km 2,http://blocgame.com/stats.php?id=62266,1 Mbbl per month,,,
Brovick,Imsplongy,,20k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 126 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$282 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62416,,,,
Taco bell,Jered Mirenda,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 172 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$281 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62348,,,,
Miniso,BritishWanderer,,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 107 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$281 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=62502,1 Mbbl per month,,,
