country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Medea,Astyages,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 59 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$318 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62473,,,,
L.N Pacific,REDGrizzly,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 59 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62474,,,,
Malayan kingdom,MustakimZ,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 42 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$318 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62476,,,,
UCS,cheesycrackers,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 59 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$318 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62477,,,,
Kepala Batas,Kapten Ed,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 58 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$314 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62478,,,,
nateberokmung,ahmadmaslan,,61k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 15 hours ago,rankings.php?subregion=atl,,4 Hundred Tons per month,$311 million,,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62107,23 Mbbl per month,,,
Kampung Dusun,Sarip Dol,http://blocgame.com/alliancestats.php?allianceid=2006,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 11 hours ago,rankings.php?subregion=pac,PooR PeoPle,3 Hundred Tons per month,$298 million,alliancestats.php?allianceid=2006,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62351,2 Mbbl per month,,,
Kamino,DennistheHutt,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 103 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$297 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62353,,214 Mbbl,,
KL Lanas,suwey90,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 39 hours ago,rankings.php?subregion=ind,Aseang MMP,2 Hundred Tons per month,$337 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60623,3 Mbbl per month,,,
FoxHound,IkmalZanif,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 66 hours ago,rankings.php?subregion=sub,,3 Hundred Tons per month,$308 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62460,1 Mbbl per month,,,
Teganu Castle,Somebody,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 16 hours ago,rankings.php?subregion=ind,Aseang MMP,3 Hundred Tons per month,$316 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62472,1 Mbbl per month,,,
Mael Cencerut,Maars,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 17 hours ago,rankings.php?subregion=sub,,3 Hundred Tons per month,$324 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62494,2 Mbbl per month,475 Mbbl,,
Mr. Whiskies,Mr. Whiskies,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,online now,rankings.php?subregion=per,,2 Hundred Tons per month,$259 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,12995 km 2,http://blocgame.com/stats.php?id=62299,1 Mbbl per month,934 Mbbl,,
Lexapore,Lexlow23,,27k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 83 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$296 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62417,,,,
maxico,nms642,,28k active personnel,0 ships,Finest of the 19th century,Isolated,None,Poor,last online 53 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$300 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62437,,,,
scorpene,nazrulhamizan,,22k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 57 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$312 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62469,,,,
Eternal,Arcann,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 44 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$318 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62498,,,,
gachimuchi,aniki,,25k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=saf,,7 Hundred Tons per month,$387 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,24069 km 2,http://blocgame.com/stats.php?id=62499,6 Mbbl per month,220 Mbbl,,
Bismania,Michael Brountnek,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 15 hours ago,rankings.php?subregion=egy,,4 Hundred Tons per month,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62212,3 Mbbl per month,6203 Mbbl,,
AWAA,Taldeus,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 175 hours ago,rankings.php?subregion=waf,,2 Hundred Tons per month,$302 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=62291,,,,
Factoria,Kipler,,25k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 42 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62382,2 Mbbl per month,,,
Samara3,Sashkobg97,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 54 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$315 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62481,,,,
Zalkanir,Delkamar,,22k active personnel,0 ships,First World War surplus,Good,None,Good,last online 7 hours ago,rankings.php?subregion=chi,,3 Hundred Tons per month,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62483,,,,
Elegania,Angeloacf101,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 47 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62484,,,,
Aklera,Ret23,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 47 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62485,,,,
Kucalana,Mr Nick Guy,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$313 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62488,,266 Mbbl,,
Onogi,fongkeeyik360,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 46 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62490,1 Mbbl per month,,,
Khubakhtir,grimitigo,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 23 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62493,,,,
Malay power,Malayahunter24,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 37 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$309 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62497,,,,
Fubar,david23,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403634 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$305 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62500,,,,
bukitbendera98,myms7375,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,rankings.php?subregion=ind,Aseang MMP,3 Hundred Tons per month,$315 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62501,,,,
Miniso,BritishWanderer,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62502,1 Mbbl per month,,,
krisantimum,syafiqzaki9,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62503,,,,
Boerstaat,Ipslore,,12k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$315 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19800 km 2,http://blocgame.com/stats.php?id=62504,,,,
Sangga,nixon _c4,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 40 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62505,,,,
Compost,Colop,,27k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 8 hours ago,rankings.php?subregion=con,,15 Hundred Tons per month,$316 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62506,2 Mbbl per month,368 Mbbl,,
StarZ,StarZ,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403634 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62508,,,,
malaya city,stryder,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 38 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62509,,,,
Celaka,tintarasaharish,,22k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 7 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$315 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62510,,,,
Ponelope,Tomo,http://blocgame.com/alliancestats.php?allianceid=2003,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 36 hours ago,rankings.php?subregion=car,P3,2 Hundred Tons per month,$315 million,alliancestats.php?allianceid=2003,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62511,,,,
Neo Israel,AndrewRusher,http://blocgame.com/alliancestats.php?allianceid=2004,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 34 hours ago,rankings.php?subregion=ara,Jewish Alliance,2 Hundred Tons per month,$311 million,alliancestats.php?allianceid=2004,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62512,,,,
ISISIL,aa_101,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 33 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$315 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62514,1 Mbbl per month,,,
WubWubWub,MAYDAY,,2k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 1 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$303 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,13005 km 2,http://blocgame.com/stats.php?id=40672,,,,
Sultanate,mrnafiz,,19k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 35 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$320 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61776,1 Mbbl per month,,,
?,jh123,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 46 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$308 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62486,,,,
Ivey,The Ivey,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 46 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$306 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62487,1 Mbbl per month,4585 Mbbl,,
white lion,undead,,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 46 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$312 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62489,,,,
NM Empire,NazirulMubin,,21k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 38 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$306 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62507,,,,
Malaso,Malaso,http://blocgame.com/alliancestats.php?allianceid=1952,29k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 4 hours ago,rankings.php?subregion=ind,The Eastern Sea,2 Hundred Tons per month,$310 million,alliancestats.php?allianceid=1952,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20434 km 2,http://blocgame.com/stats.php?id=62515,1 Mbbl per month,184 Mbbl,,
Mawlid,rotazairo,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 69 hours ago,rankings.php?subregion=sea,Aseang MMP,3 Hundred Tons per month,$307 million,alliancestats.php?allianceid=1899,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62403,3 Mbbl per month,76 Mbbl,,
Junta Liberty,776771,,0k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$300 million,,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=62450,2 Mbbl per month,184 Mbbl,,
Chefistan,Supreme Anon,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 59 hours ago,rankings.php?subregion=per,,3 Hundred Tons per month,$308 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19800 km 2,http://blocgame.com/stats.php?id=62475,3 Mbbl per month,6224 Mbbl,,
Ilocos,elkatipunero,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 35 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$305 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62495,,,,
KROKOP,Chong Hua,,4k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=sea,,11 Hundred Tons per month,$299 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,7659 km 2,http://blocgame.com/stats.php?id=61663,,,,
Zuyazayuza,Zuyazayuza,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 1 hours ago,rankings.php?subregion=sea,Aseang MMP,4 Hundred Tons per month,$299 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62470,1 Mbbl per month,149 Mbbl,,
Onstantinia,Thair,,29k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 29 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$302 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62513,,,,
Ushuaia,ClassyArgentine,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 188 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$296 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62280,,,,
Kojastan,Dotar sojat,,22k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=pac,,4 Hundred Tons per month,$309 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62395,1 Mbbl per month,,,
Kangkong,MaslanJibby,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 11 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$317 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62468,1 Mbbl per month,,,
SS,CuntBuckle,,39k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$303 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20398 km 2,http://blocgame.com/stats.php?id=62480,2 Mbbl per month,1747 Mbbl,,
Ustasa Hrvatska,Poglavnik,,24k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 46 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$303 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62491,,,,
Bongs,BawbRoss,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 31 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=40400,,,,
Gangga Negara,mnsafuan,http://blocgame.com/alliancestats.php?allianceid=1899,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 35 hours ago,rankings.php?subregion=ind,Aseang MMP,4 Hundred Tons per month,$409 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=60520,2 Mbbl per month,,,
Pablosia,Pablo Reid,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403634 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$300 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62516,,,,
TheAccountants,TheAccountant13,http://blocgame.com/alliancestats.php?allianceid=2001,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 30 hours ago,rankings.php?subregion=per,AccountantsRevenge,4 Hundred Tons per month,$322 million,alliancestats.php?allianceid=2001,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20164 km 2,http://blocgame.com/stats.php?id=62517,3 Mbbl per month,2210 Mbbl,,
rodzi,udie,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403634 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62518,,,,
karambit hijau,PARANG,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Good,last online 203 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$299 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62250,,,,
Susuk,Takkisah,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 66 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$292 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62454,,175 Mbbl,,
YMCMB,Quise Thumper,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 150 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,$283 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62300,,3295 Mbbl,,
SpiritMelayu,Bradorie,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 38 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$296 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62447,,,,
dingoland,dudleydukeofdingos,,5k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 170 hours ago,rankings.php?subregion=egy,,3 Hundred Tons per month,$290 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,15692 km 2,http://blocgame.com/stats.php?id=62266,1 Mbbl per month,,,
black4tier,swedenstein4ever,,1k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 173 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$290 million,,Amazonia,,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62277,,,,
Hebertania,StefanSucks,,37k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Standard,last online 97 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$294 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20398 km 2,http://blocgame.com/stats.php?id=62339,4 Mbbl per month,,,
Atikana,Shaqzilla,http://blocgame.com/alliancestats.php?allianceid=1629,10k active personnel,0 ships,First World War surplus,Axis of Evil,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=ara,Al-Qassam Brigades,4 Hundred Tons per month,$296 million,alliancestats.php?allianceid=1629,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,15692 km 2,http://blocgame.com/stats.php?id=56212,4 Mbbl per month,3894 Mbbl,,
DARFA,Warf,,70k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=atl,,6 Hundred Tons per month,$348 million,,Atlas,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=62213,12 Mbbl per month,,,
Jebon,cakciboo,,25k active personnel,0 ships,Finest of the 19th century,Isolated,None,Standard,last online 13 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$278 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62414,,182 Mbbl,,
Arganava,Abdul Hamid Muhammad,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$326 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,16418 km 2,http://blocgame.com/stats.php?id=62223,2 Mbbl per month,,,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,3k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Undisciplined Rabble,last online 175 hours ago,rankings.php?subregion=chi,Black Ravens Of War,2 Hundred Tons per month,$281 million,alliancestats.php?allianceid=1815,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,5284 km 2,http://blocgame.com/stats.php?id=59087,,,,
Marcus,Marcus Mills,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=egy,,5 Hundred Tons per month,$313 million,,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=46590,3 Mbbl per month,,,
Fagstan,Fagarriiino,,2k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 82 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$282 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,4505 km 2,http://blocgame.com/stats.php?id=58510,2 Mbbl per month,,,
Johor,Helmi Omar,http://blocgame.com/alliancestats.php?allianceid=1382,10k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,4 Hundred Tons per month,$296 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60442,3 Mbbl per month,,1 Tons,
Hamalad,bigbad,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 117 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,$288 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16335 km 2,http://blocgame.com/stats.php?id=62341,,,,
Stuart,Stuart,http://blocgame.com/alliancestats.php?allianceid=2002,28k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 19 hours ago,rankings.php?subregion=chi,American Alliance,6 Hundred Tons per month,$267 million,alliancestats.php?allianceid=2002,China,,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=47415,3 Mbbl per month,85 Mbbl,,
