country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,39 ships,Advanced,Gandhi-like,8 factories,Elite,last online 16 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14420 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,2 Tons,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,251k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 29 hours ago,rankings.php?subregion=pac,BAMF,$14429 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,291k active personnel,56 ships,Advanced,Gandhi-like,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,BAMF,$14208 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,,2936 Mbbl,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,539k active personnel,1 ships,Advanced,Gandhi-like,13 factories,Elite,last online 60 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$14142 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,,1806 Mbbl,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,124k active personnel,30 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=ama,Inter/pol/,$14179 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,330k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Poor,last online 2 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13959 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,366k active personnel,61 ships,Advanced,Angelic,22 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,The Cartel,$14024 million,alliancestats.php?allianceid=1594,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,,669 Mbbl,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,263k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 13 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13873 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,295k active personnel,24 ships,Almost Modern,Gandhi-like,11 factories,Elite,online now,rankings.php?subregion=waf,Wreckage brothers,$13635 million,alliancestats.php?allianceid=1599,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,60385 km 2,http://blocgame.com/stats.php?id=54693,,1287 Mbbl,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 4 hours ago,rankings.php?subregion=sea,BAMF,$13772 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,38 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,last online 16 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13504 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,317k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13315 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,403k active personnel,55 ships,Advanced,Gandhi-like,19 factories,Good,last online 2 hours ago,rankings.php?subregion=mes,BAMF,$13390 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,134993 km 2,http://blocgame.com/stats.php?id=54825,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,312k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 9 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13064 million,alliancestats.php?allianceid=1568,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,61k active personnel,39 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Standard,last online 9 hours ago,rankings.php?subregion=egy,Wreckage brothers,$13188 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,,415 Mbbl,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,238k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,online now,rankings.php?subregion=gra,Inter/pol/,$12933 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gra,38640 km 2,http://blocgame.com/stats.php?id=40840,,,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,23k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 63 hours ago,rankings.php?subregion=ara,Inter/pol/,$13109 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,75740 km 2,http://blocgame.com/stats.php?id=51070,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,190k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$12572 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,47731 km 2,http://blocgame.com/stats.php?id=53598,,1281 Mbbl,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,68k active personnel,3 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,BAMF,$12476 million,alliancestats.php?allianceid=1393,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,,303 Mbbl,
New-Rhodesia,Tito Van Ronnk,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,6 factories,Good,last online 154 hours ago,rankings.php?subregion=eaf,Inter/pol/,$12391 million,alliancestats.php?allianceid=1644,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,28058 km 2,http://blocgame.com/stats.php?id=49249,,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,238k active personnel,71 ships,Persian Gulf War surplus,Nice,24 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$14346 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,128857 km 2,http://blocgame.com/stats.php?id=40488,,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,129k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,23 factories,Good,online now,rankings.php?subregion=atl,The High Council,$12214 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,123025 km 2,http://blocgame.com/stats.php?id=55410,,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,23 ships,Advanced,Gandhi-like,9 factories,Elite,last online 26 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$12278 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,206k active personnel,42 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 3 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12080 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,44k active personnel,12 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=waf,BAMF,$12213 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,29324 km 2,http://blocgame.com/stats.php?id=57192,,,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,399k active personnel,29 ships,Advanced,Gandhi-like,18 factories,Standard,online now,rankings.php?subregion=mes,Brotherhood of Zion,$12096 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,138327 km 2,http://blocgame.com/stats.php?id=55379,,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,288k active personnel,37 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Poor,last online 5 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$12060 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,1 Tons,,5%
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,26 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,BAMF,$12039 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,168k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$12109 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,7 Tons,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,8 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Good,last online 14 hours ago,rankings.php?subregion=saf,BAMF,$11986 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,467 Mbbl,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,46k active personnel,30 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 70 hours ago,rankings.php?subregion=mex,The High Council,$11977 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,111k active personnel,15 ships,Persian Gulf War surplus,Good,7 factories,Elite,online now,rankings.php?subregion=gra,Inter/pol/,$11840 million,alliancestats.php?allianceid=1644,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,580k active personnel,54 ships,Persian Gulf War surplus,Angelic,17 factories,Standard,online now,rankings.php?subregion=sea,BAMF,$11721 million,alliancestats.php?allianceid=1393,Indochina,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,399k active personnel,51 ships,Advanced,Gandhi-like,15 factories,Elite,last online 9 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11747 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,1 Tons,,
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,215k active personnel,56 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 19 hours ago,rankings.php?subregion=car,The High Council,$11672 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,219k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,The High Council,$11623 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,,20%
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,887k active personnel,65 ships,Advanced,Gandhi-like,38 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$11459 million,alliancestats.php?allianceid=1393,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,293827 km 2,http://blocgame.com/stats.php?id=40759,,,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,56k active personnel,14 ships,Korean War surplus,Gandhi-like,7 factories,Poor,last online 82 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$11585 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,21551 km 2,http://blocgame.com/stats.php?id=56500,,,
Krvaalia,Lorddeathbane,http://blocgame.com/alliancestats.php?allianceid=1580,147k active personnel,17 ships,Almost Modern,Gandhi-like,8 factories,Good,last online 60 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$11370 million,alliancestats.php?allianceid=1580,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32920 km 2,http://blocgame.com/stats.php?id=51768,,,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,148k active personnel,36 ships,Almost Modern,Gandhi-like,8 factories,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=egy,Inter/pol/,$11309 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,1 Tons,5020 Mbbl,
Hatmistan,Pertti II,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,16 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 46 hours ago,rankings.php?subregion=atl,BAMF,$11319 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,14473 km 2,http://blocgame.com/stats.php?id=46162,,1205 Mbbl,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,208k active personnel,25 ships,Almost Modern,Gandhi-like,10 factories,Standard,last online 85 hours ago,rankings.php?subregion=sub,BAMF,$11312 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,64827 km 2,http://blocgame.com/stats.php?id=58035,,,
