country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,218k active personnel,31 ships,Almost Modern,Gandhi-like,8 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,The Federal Colonies,$14386 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,
Puella-Magia,Emily,http://blocgame.com/alliancestats.php?allianceid=1580,120k active personnel,43 ships,Persian Gulf War surplus,Normal,12 factories,Poor,last online 155 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$14350 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,62446 km 2,http://blocgame.com/stats.php?id=35958,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,39 ships,Advanced,Gandhi-like,8 factories,Good,last online 13 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14294 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,2 Tons,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,239k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Good,last online 23 hours ago,rankings.php?subregion=pac,BAMF,$14147 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,319k active personnel,52 ships,Advanced,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$14084 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,3258 Mbbl,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,275k active personnel,1 ships,Advanced,Gandhi-like,13 factories,Poor,last online 26 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$13975 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,2093 Mbbl,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,120k active personnel,30 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 82 hours ago,rankings.php?subregion=ama,Inter/pol/,$13895 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,314k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13867 million,alliancestats.php?allianceid=1599,Mesoamerica,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,246k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 33 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13726 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,295k active personnel,24 ships,Almost Modern,Gandhi-like,11 factories,Elite,last online 3 hours ago,rankings.php?subregion=waf,Wreckage brothers,$13708 million,alliancestats.php?allianceid=1599,West Africa,,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,60385 km 2,http://blocgame.com/stats.php?id=54693,,
Tyrantia,Malakal,http://blocgame.com/alliancestats.php?allianceid=1595,409k active personnel,61 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Good,online now,rankings.php?subregion=ind,The High Council,$13641 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=ind,65244 km 2,http://blocgame.com/stats.php?id=40238,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,338k active personnel,60 ships,Advanced,Gandhi-like,22 factories,Elite,last online 30 hours ago,rankings.php?subregion=pac,The Cartel,$13620 million,alliancestats.php?allianceid=1594,Pacific Rim,,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,718 Mbbl,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,317k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13482 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,BAMF,$13387 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,36 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,last online 14 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13364 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,389k active personnel,52 ships,Advanced,Gandhi-like,19 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$13229 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,134993 km 2,http://blocgame.com/stats.php?id=54825,2558 Mbbl,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,218k active personnel,42 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 18 hours ago,rankings.php?subregion=gra,Inter/pol/,$13114 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=gra,38640 km 2,http://blocgame.com/stats.php?id=40840,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,269k active personnel,40 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Standard,last online 42 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13021 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,19k active personnel,37 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Good,last online 2 hours ago,rankings.php?subregion=egy,Wreckage brothers,$12599 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,660 Mbbl,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,78k active personnel,51 ships,Persian Gulf War surplus,Angelic,13 factories,Elite,last online 15 hours ago,rankings.php?subregion=ara,Inter/pol/,$12499 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,77277 km 2,http://blocgame.com/stats.php?id=51070,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,113k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,22 factories,Elite,online now,rankings.php?subregion=atl,The High Council,$12414 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,123025 km 2,http://blocgame.com/stats.php?id=55410,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,305k active personnel,71 ships,Persian Gulf War surplus,Normal,23 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$12291 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,123989 km 2,http://blocgame.com/stats.php?id=40488,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,68k active personnel,2 ships,Almost Modern,Nice,4 factories,Elite,online now,rankings.php?subregion=gra,BAMF,$12188 million,alliancestats.php?allianceid=1393,Gran Colombia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,387 Mbbl,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,198k active personnel,41 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 4 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12154 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,197k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 20 hours ago,rankings.php?subregion=ara,BAMF,$12134 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ara,47317 km 2,http://blocgame.com/stats.php?id=53598,1652 Mbbl,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,20 ships,Advanced,Gandhi-like,9 factories,Elite,last online 24 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$12075 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,288k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Standard,last online 11 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11895 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,403k active personnel,29 ships,Advanced,Angelic,18 factories,Standard,online now,rankings.php?subregion=mes,Brotherhood of Zion,$11852 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,136790 km 2,http://blocgame.com/stats.php?id=55379,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,25 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,BAMF,$11780 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,389k active personnel,51 ships,Advanced,Angelic,15 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$11775 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,532k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Standard,online now,rankings.php?subregion=sea,BAMF,$11728 million,alliancestats.php?allianceid=1393,Indochina,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,106k active personnel,15 ships,Persian Gulf War surplus,Isolated,7 factories,Elite,last online 2 hours ago,rankings.php?subregion=gra,Inter/pol/,$11714 million,alliancestats.php?allianceid=1644,Gran Colombia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,40k active personnel,12 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=waf,BAMF,$11684 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,29024 km 2,http://blocgame.com/stats.php?id=57192,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,167k active personnel,8 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Good,last online 5 hours ago,rankings.php?subregion=saf,BAMF,$11662 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,495 Mbbl,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,30 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 58 hours ago,rankings.php?subregion=mex,The High Council,$11620 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,119k active personnel,5 ships,Second World War surplus,Nice,3 factories,Elite,last online 18 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11565 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,88k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Poor,last online 4 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$11542 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,7 Tons,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,872k active personnel,73 ships,Advanced,Gandhi-like,38 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$11439 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,292851 km 2,http://blocgame.com/stats.php?id=40759,,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,309k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,BAMF,$11346 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,30718 km 2,http://blocgame.com/stats.php?id=45596,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,219k active personnel,15 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 8 hours ago,rankings.php?subregion=pac,The High Council,$11280 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,20%
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,15k active personnel,28 ships,Vietnam War surplus,Nice,9 factories,Elite,last online 4 hours ago,rankings.php?subregion=atl,Inter/pol/,$11272 million,alliancestats.php?allianceid=1644,Atlas,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=atl,38243 km 2,http://blocgame.com/stats.php?id=57323,10032 Mbbl,
Savannah,Watersfall,http://blocgame.com/alliancestats.php?allianceid=1595,238k active personnel,23 ships,Persian Gulf War surplus,Angelic,6 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,The High Council,$11251 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,29130 km 2,http://blocgame.com/stats.php?id=49817,,
