country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Prometheus,Jefferson,Interpol,30k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,online now,12 Hundred Tons per month,3 Mbbl per month,Free Market,$529 million,423 Mbbl,Untapped,Small,Caribbean,United States,30033 km 2,http://blocgame.com/stats.php?id=56022,
Jerung Hantu,Syark Land,PIRATES,2k active personnel,0 ships,First World War surplus,Nice,1 factory,Undisciplined Rabble,online now,6 Hundred Tons per month,4 Mbbl per month,Free Market,$529 million,2363 Mbbl,,None,Arabia,United States,29020 km 2,http://blocgame.com/stats.php?id=60505,
Iraqistan,PerryGriggs,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 152 hours ago,2 Hundred Tons per month,,Free Market,$528 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=45007,
Markovia,RDM HC,The Federal Colonies,48k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,8 Hundred Tons per month,3 Mbbl per month,Free Market,$528 million,472 Mbbl; 3 Mbbl,Untapped,None,Caribbean,United States,28621 km 2,http://blocgame.com/stats.php?id=58369,
Nuwe Rhodesia,dudeskis,The Order,3k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,last online 2 hours ago,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$527 million,158 Mbbl,Near Depletion,Meagre,Gran Colombia,Neutral,30380 km 2,http://blocgame.com/stats.php?id=6338,
nation name,alysdexia,Interpol,38k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 4 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$527 million,1795 Mbbl; 5 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,28928 km 2,http://blocgame.com/stats.php?id=49652,1 Tons
Neo-Ur,Kackem,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$527 million,2 Mbbl,Untapped,None,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=53342,
Tyanra,SaffronMerchant,SPQR,38k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 11 hours ago,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$526 million,1222 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,31608 km 2,http://blocgame.com/stats.php?id=60365,
Skirr,frap129,Brotherhood of Nod,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$525 million,4635 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27278 km 2,http://blocgame.com/stats.php?id=35744,
Chaz,Jack Urzak,The Order,27k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 7 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$525 million,469 Mbbl,Plentiful,Small,East Africa,United States,29850 km 2,http://blocgame.com/stats.php?id=63326,
Lemonstan,Lemon,Brotherhood of Nod,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$524 million,5047 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,29887 km 2,http://blocgame.com/stats.php?id=40048,
Smyrno,Mallow,The Order,25k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$523 million,4801 Mbbl,Untapped,Small,Arabia,Soviet Union,32203 km 2,http://blocgame.com/stats.php?id=62960,
Brunei,GeoffreyY,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 161 hours ago,2 Hundred Tons per month,,Free Market,$522 million,,Untapped,None,Indochina,Neutral,16172 km 2,http://blocgame.com/stats.php?id=41705,
Mesopotamia,Arcturus,The Order,39k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,5 Mbbl per month,Free Market,$522 million,1795 Mbbl,Untapped,Small,Mesopotamia,United States,31128 km 2,http://blocgame.com/stats.php?id=42045,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,14 Hundred Tons per month,,Free Market,$522 million,178 Mbbl,Untapped,None,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
Sovngarde,Farron47,The High Council,29k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$522 million,182 Mbbl; 2 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,29899 km 2,http://blocgame.com/stats.php?id=62626,
Feffiopia,Serloks,Divine League,34k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,online now,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$521 million,353 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,27303 km 2,http://blocgame.com/stats.php?id=46505,
Ira,TheCatOfTens,The Order,50k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,15 Hundred Tons per month,5 Mbbl per month,Free Market,$521 million,228 Mbbl,Untapped,Mediocre,Congo,United States,32065 km 2,http://blocgame.com/stats.php?id=62332,
����������,������ �������,The High Council,39k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 5 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$520 million,35 Mbbl; 1 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,31168 km 2,http://blocgame.com/stats.php?id=54626,
Pahang,FairulNizam,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 138 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$520 million,3644 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=60874,
Alexandrastan,TWAIN,Brotherhood of Nod,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,8 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$518 million,2120 Mbbl; 4 Mbbl,Untapped,Meagre,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,
Conferan,Cryptox,The High Council,61k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$517 million,428 Mbbl,Untapped,Small,East Indies,Soviet Union,31393 km 2,http://blocgame.com/stats.php?id=56710,
Kuto,AKMB,The Federal Colonies,46k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$514 million,5126 Mbbl; 6 Mbbl,Untapped,Meagre,Persia,Soviet Union,29887 km 2,http://blocgame.com/stats.php?id=40095,
bro dude,guy man,Brotherhood of Zion,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$511 million,3681 Mbbl; 3 Mbbl,Untapped,Mediocre,Atlas,United States,26833 km 2,http://blocgame.com/stats.php?id=49465,
Newsoka,E Mark,The High Council,38k active personnel,0 ships,First World War surplus,Nice,None,Poor,last online 18 hours ago,9 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$511 million,414 Mbbl; 5 Mbbl,Untapped,Meagre,Indochina,United States,19855 km 2,http://blocgame.com/stats.php?id=63105,
Bumshart,Wily,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$510 million,1819 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63033,
Corporea,Rajat Tyagi,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,,Free Market,$510 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63036,
Sintra,Daniel Lima,Che Guevara League,25k active personnel,0 ships,First World War surplus,Pariah,1 factory,Elite,last online 6 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$510 million,48 Mbbl; 2 Mbbl,Untapped,Small,Caribbean,Soviet Union,29516 km 2,http://blocgame.com/stats.php?id=63167,1 Tons
Stuleja,Płetwonurkov,Lithuanian Coalition,35k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 23 hours ago,15 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$509 million,94 Mbbl,Untapped,Small,Southern Africa,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=61524,
Kongasi,Din Diallo,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 98 hours ago,2 Hundred Tons per month,,Mixed Economy,$508 million,,Untapped,None,Congo,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=58832,
Kebabis,Sultan Kebab,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 150 hours ago,2 Hundred Tons per month,,Mixed Economy,$507 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60765,
ZAMENTA,ShAh FAr HAn,The Order,36k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,online now,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$507 million,386 Mbbl; 4 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,31318 km 2,http://blocgame.com/stats.php?id=61998,
temasik,lawrence,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$507 million,2 Mbbl,Untapped,Small,East Indies,United States,16172 km 2,http://blocgame.com/stats.php?id=62827,
Marova,Tidium,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 153 hours ago,2 Hundred Tons per month,,Free Market,$506 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=47847,
Cyrodill,Tihomir,The Order,36k active personnel,1 ships,First World War surplus,Good,2 factories,Elite,online now,18 Hundred Tons per month,18 Mbbl per month,Free Market,$506 million,5077 Mbbl,Untapped,Large,Mesopotamia,United States,36796 km 2,http://blocgame.com/stats.php?id=53759,
gametrap,gametrap,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,,Mixed Economy,$505 million,,Untapped,None,East Africa,Neutral,13890 km 2,http://blocgame.com/stats.php?id=47663,
Deagle Nation!,Jace Connors,Brotherhood of Nod,33k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,11 Mbbl per month,Central Planning,$505 million,2433 Mbbl; 11 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,34344 km 2,http://blocgame.com/stats.php?id=63100,
Afrikizonia,MacSlothur,African Union,39k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,last online 2 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$505 million,207 Mbbl,Untapped,Meagre,East Africa,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63138,
Femtonesia,1101,Comintern,37k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$504 million,72 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,29008 km 2,http://blocgame.com/stats.php?id=63083,
Ballzinga,Carejo,The Order,48k active personnel,0 ships,First World War surplus,Good,None,Standard,online now,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$588 million,353 Mbbl,,Meagre,Guinea,Soviet Union,31004 km 2,http://blocgame.com/stats.php?id=63397,
Acirassi,Flexy,The Order,79k active personnel,1 ships,First World War surplus,Nice,2 factories,Standard,online now,14 Hundred Tons per month,5 Mbbl per month,Free Market,$488 million,2122 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,30428 km 2,http://blocgame.com/stats.php?id=49805,
Guadianstan,Guadian Bakar,Followers of Guadian,25k active personnel,0 ships,First World War surplus,Isolated,1 factory,Elite,last online 11 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$503 million,490 Mbbl,Untapped,Small,Gran Colombia,Soviet Union,27328 km 2,http://blocgame.com/stats.php?id=63250,
Hajoki,Makao,The Khilafah,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,0 Hundred Tons per month,9 Mbbl per month,Free Market,$502 million,1661 Mbbl,Untapped,None,Atlas,Soviet Union,11460 km 2,http://blocgame.com/stats.php?id=60093,
Skhimm,Ept2415,Brotherhood of Nod,11k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 5 hours ago,16 Hundred Tons per month,18 Mbbl per month,Central Planning,$501 million,4374 Mbbl; 18 Mbbl,Untapped,Mediocre,Persia,Soviet Union,33695 km 2,http://blocgame.com/stats.php?id=52362,
TerapBuduLipis,SyedRazi,The High Council,59k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$500 million,97 Mbbl; 5 Mbbl,Plentiful,Meagre,Indochina,Soviet Union,30184 km 2,http://blocgame.com/stats.php?id=60513,1 Tons
Divinity,Divinity,,9k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 136 hours ago,2 Hundred Tons per month,,Central Planning,$500 million,,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63150,
Karrah,Hexapod,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 144 hours ago,2 Hundred Tons per month,,Central Planning,$499 million,,Untapped,None,Indochina,Neutral,16172 km 2,http://blocgame.com/stats.php?id=52270,
Crybabia,MangyWoodpecker,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 70 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$498 million,2330 Mbbl; 3 Mbbl,Untapped,None,Persia,United States,13343 km 2,http://blocgame.com/stats.php?id=44880,
Arabic Union,Comrade Izy,Brotherhood of Zion,65k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 4 hours ago,2 Hundred Tons per month,10 Mbbl per month,Central Planning,$498 million,3516 Mbbl; 10 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,31937 km 2,http://blocgame.com/stats.php?id=59855,
Ausmasia,Harzan15,,16k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$498 million,185 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,13613 km 2,http://blocgame.com/stats.php?id=61817,
constania,Comrade,Divine League,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$498 million,269 Mbbl; 3 Mbbl,,Meagre,Congo,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62606,
Mont Blanc,Tesco,,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$498 million,1276 Mbbl; 3 Mbbl,,None,Arabia,United States,13078 km 2,http://blocgame.com/stats.php?id=62644,
Memelandtopia,ryanwse,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 144 hours ago,2 Hundred Tons per month,3 Mbbl per month,Free Market,$498 million,1759 Mbbl; 3 Mbbl,Untapped,None,Arabia,Neutral,11345 km 2,http://blocgame.com/stats.php?id=62977,
Platinea,Alejandro,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 165 hours ago,2 Hundred Tons per month,,Mixed Economy,$496 million,,Untapped,None,Southern Cone,Neutral,16172 km 2,http://blocgame.com/stats.php?id=49632,
Radimostan,ondralukas,The Federal Colonies,16k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 100 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$496 million,150 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62926,
Selja,Whalenator,Brotherhood of Nod,38k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 13 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$496 million,3651 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,28250 km 2,http://blocgame.com/stats.php?id=63172,
Tamil Kingdom,Chola I,Brotherhood of Zion,65k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,18 Hundred Tons per month,7 Mbbl per month,Central Planning,$495 million,171 Mbbl; 7 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,30793 km 2,http://blocgame.com/stats.php?id=60964,
Civilia,Sir_Ranger,Al-Qassam Brigades,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 16 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$495 million,2 Mbbl,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62017,
Cubania,General Fidelis,The Order,30k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,online now,13 Hundred Tons per month,4 Mbbl per month,Central Planning,$494 million,151 Mbbl; 4 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,31793 km 2,http://blocgame.com/stats.php?id=47349,1 Tons
Wladimiria,Estagon,Divine League,32k active personnel,0 ships,First World War surplus,Nice,2 factories,Standard,online now,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$494 million,3479 Mbbl,Untapped,Small,Mesopotamia,Soviet Union,27877 km 2,http://blocgame.com/stats.php?id=52318,
Losong,Hafirus,PIRATES,40k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,15 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$494 million,72 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,30830 km 2,http://blocgame.com/stats.php?id=60570,
