country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Junovia,dontworryaboutit,Interpol,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,7 Hundred Tons per month,3 Mbbl per month,Free Market,$451 million,142 Mbbl; 3 Mbbl,Untapped,Small,Pacific Rim,Neutral,15917 km 2,http://blocgame.com/stats.php?id=63088,
Lyon,Corpsegrinder,Brotherhood of Zion,34k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 13 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$450 million,323 Mbbl; 3 Mbbl,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=57382,
hadouken,Mikeisgay,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 178 hours ago,2 Hundred Tons per month,,Mixed Economy,$450 million,,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=59113,
Inferia,Alexkovisk,Divine League,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 25 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$450 million,214 Mbbl; 1 Mbbl,Plentiful,None,Mesoamerica,Neutral,15789 km 2,http://blocgame.com/stats.php?id=60789,
Rufa,Arma Rangel,Che Guevara League,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 180 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$449 million,50 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52950,
Burlap,Stan Flightplan,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 171 hours ago,3 Hundred Tons per month,,Mixed Economy,$449 million,621 Mbbl,Untapped,None,The Subcontinent,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=54579,
Pokok Sena,bobit2,The Order,53k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 14 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$449 million,468 Mbbl,Untapped,Meagre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63144,
Grossgarden,Lord Keagan,Brotherhood of Nod,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 28 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$449 million,67 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63515,
natangape,tina,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$448 million,30 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61600,
Kelate.net,Wira Perang,PIRATES,50k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$448 million,1009 Mbbl,,Mediocre,Arabia,United States,24906 km 2,http://blocgame.com/stats.php?id=61907,
Gorgoroth,Nazagorath,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 62 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$448 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62603,
Dess,Raktai,The Order,54k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,6 Hundred Tons per month,3 Mbbl per month,Free Market,$448 million,216 Mbbl,Untapped,None,Pacific Rim,United States,24422 km 2,http://blocgame.com/stats.php?id=63586,
Nautique,wayneeconomist,The High Council,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$447 million,498 Mbbl; 2 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,24967 km 2,http://blocgame.com/stats.php?id=58443,
Khalifah,Appi jaafar,The High Council,8k active personnel,0 ships,First World War surplus,Good,1 factory,Good,online now,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$447 million,415 Mbbl,Near Depletion,Meagre,Pacific Rim,Neutral,20193 km 2,http://blocgame.com/stats.php?id=62665,
Salama�a,Bacardi,Che Guevara League,20k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 5 hours ago,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$447 million,47 Mbbl,Untapped,Meagre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63383,
Novi Sad,Serbian Gamer,,57k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 34 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$446 million,2816 Mbbl; 3 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,23333 km 2,http://blocgame.com/stats.php?id=60752,
subse7en,subse7en,The Order,34k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$446 million,56 Mbbl; 4 Mbbl,Plentiful,Meagre,Pacific Rim,Soviet Union,18570 km 2,http://blocgame.com/stats.php?id=61112,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 11 hours ago,9 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$446 million,130 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,18382 km 2,http://blocgame.com/stats.php?id=61511,
Cyrenia,Cyrenia,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 148 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$446 million,2264 Mbbl,Untapped,None,Arabia,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=63008,
Nigiria,Tripster60,The Delian League,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 66 hours ago,8 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$445 million,421 Mbbl,Untapped,Meagre,West Africa,United States,19602 km 2,http://blocgame.com/stats.php?id=46929,
Shiba,Dogtown33,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,13 Hundred Tons per month,4 Mbbl per month,Central Planning,$445 million,9 Mbbl; 4 Mbbl,Untapped,None,Pacific Rim,Soviet Union,19564 km 2,http://blocgame.com/stats.php?id=56250,
Cratela,Arthur,The High Council,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$445 million,2736 Mbbl; 2 Mbbl,Untapped,Meagre,Egypt,Soviet Union,24150 km 2,http://blocgame.com/stats.php?id=61179,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,36k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,9 Hundred Tons per month,4 Mbbl per month,Free Market,$445 million,90 Mbbl,Untapped,Large,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,
USSR,CommissarBrian,The Order,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,15 Hundred Tons per month,2 Mbbl per month,Central Planning,$444 million,313 Mbbl; 2 Mbbl,Untapped,Meagre,China,Soviet Union,28139 km 2,http://blocgame.com/stats.php?id=54182,
Lesser China,Justin Trudeau,Brotherhood of Zion,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 50 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$443 million,301 Mbbl,Untapped,None,China,United States,26877 km 2,http://blocgame.com/stats.php?id=62995,
Dijkstria,Wouter Dijkstra,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,2 Hundred Tons per month,,Central Planning,$442 million,,Untapped,None,Mesopotamia,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=60835,
Kulunkjin,Areum ling,,3k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 15 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$442 million,291 Mbbl; 2 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,19330 km 2,http://blocgame.com/stats.php?id=62604,
Dondang Sayang,Cempaka Sari,PIRATES,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,3 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$440 million,139 Mbbl; 8 Mbbl,,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,
Aincrad,veemon,,5k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 54 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$439 million,804 Mbbl; 1 Mbbl,Untapped,None,China,Neutral,19800 km 2,http://blocgame.com/stats.php?id=50267,
Terengganu,Farysa,The High Council,51k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$439 million,341 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,27245 km 2,http://blocgame.com/stats.php?id=60615,
Novaya,ScarletMarines,The Order,18k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$439 million,773 Mbbl; 4 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62840,
Teprieland,reteppeter,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,4 Hundred Tons per month,,Central Planning,$439 million,,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63253,
Rudenia,Supreme Leader,Brotherhood of Zion,23k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$438 million,4137 Mbbl,,Small,Arabia,Neutral,23793 km 2,http://blocgame.com/stats.php?id=47765,
Slavostan,Joe Tito-Hoxha,Interpol,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$438 million,97 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=48188,
Melengkar Alam,Raja dewata,The High Council,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 26 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$438 million,5383 Mbbl; 3 Mbbl,Untapped,Meagre,Arabia,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=60554,
La Patria,Torralba,,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 64 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$438 million,256 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62066,
Ninawa,YaBoiSaddam,SPQR,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 112 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$438 million,1937 Mbbl; 1 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=62953,
Aspertia,giorgettio,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 164 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$438 million,1 Mbbl,Untapped,None,Mesopotamia,Neutral,16667 km 2,http://blocgame.com/stats.php?id=63797,
rumsod666666,rumsodtest,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 119 hours ago,2 Hundred Tons per month,,Central Planning,$437 million,,Untapped,None,Persia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=48483,
Isackingz,Isack Militoniyers,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 30 hours ago,2 Hundred Tons per month,,Mixed Economy,$437 million,84 Mbbl,Untapped,None,China,Neutral,13477 km 2,http://blocgame.com/stats.php?id=58865,
Dredd\\\'s,Dredd,Brotherhood of Nod,40k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 3 hours ago,9 Hundred Tons per month,7 Mbbl per month,Central Planning,$437 million,3277 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=62798,
Iron Islands,Theon,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 65 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$437 million,72 Mbbl; 1 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,10790 km 2,http://blocgame.com/stats.php?id=62815,
Enterlia,Zimbab,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 116 hours ago,5 Hundred Tons per month,1 Mbbl per month,Free Market,$437 million,79 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,Neutral,16010 km 2,http://blocgame.com/stats.php?id=63283,
Genocidia,wolf2686,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,online now,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$436 million,24 Mbbl; 1 Mbbl,Untapped,Meagre,China,United States,13477 km 2,http://blocgame.com/stats.php?id=41291,
Stings,Sting,The Federal Colonies,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 3 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$436 million,4070 Mbbl,Untapped,Mediocre,Mesopotamia,United States,20165 km 2,http://blocgame.com/stats.php?id=62660,
Ugrai,Aquilifer,,16k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 172 hours ago,3 Hundred Tons per month,,Central Planning,$435 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=42216,
Tetsunoshima,Greyjoy,,17k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 4 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$435 million,296 Mbbl; 1 Mbbl,,Meagre,Pacific Rim,Neutral,22964 km 2,http://blocgame.com/stats.php?id=47444,
Butt Munch Land,Butt Munch,,0k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 6 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$435 million,91 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,11345 km 2,http://blocgame.com/stats.php?id=58540,
Kārkov,Altwerk Vyner,Aseang MMP,30k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 161 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$435 million,556 Mbbl; 5 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=61813,
Red Crazyguy,Red Crazyguy,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$435 million,170 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=62314,
Iwo Jima,Tadamichi Kuribayashi,The Order,47k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$435 million,421 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,28688 km 2,http://blocgame.com/stats.php?id=63259,
Poz Loads,Souvlakian,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 112 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$435 million,2577 Mbbl,Untapped,None,Egypt,United States,16172 km 2,http://blocgame.com/stats.php?id=63399,
alko,kaden,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 138 hours ago,2 Hundred Tons per month,,Free Market,$435 million,835 Mbbl,Untapped,None,Persia,United States,16010 km 2,http://blocgame.com/stats.php?id=63649,
Liang Dynasty,Golden Lion,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 104 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$435 million,1 Mbbl,Untapped,None,China,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=63762,
Foodstuffs,Soviet_Sandvich,Brotherhood of Nod,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,online now,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$434 million,3647 Mbbl,Untapped,Small,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40676,
Haha,haha,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 176 hours ago,2 Hundred Tons per month,,Central Planning,$434 million,,Untapped,None,Atlas,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62055,
Autismal,Bufkhan,Freedom Legion,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 163 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$434 million,1052 Mbbl,Untapped,None,Egypt,United States,16335 km 2,http://blocgame.com/stats.php?id=63282,
Kilij,Yatagan,The Order,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,10 Hundred Tons per month,10 Mbbl per month,Free Market,$434 million,4674 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,23504 km 2,http://blocgame.com/stats.php?id=63687,
MyBigDick,ii Milos ii,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 171 hours ago,2 Hundred Tons per month,,Mixed Economy,$433 million,,Untapped,None,Pacific Rim,Neutral,16500 km 2,http://blocgame.com/stats.php?id=61178,
