country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Andes,Murtox,Divine League,18k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$298 million,456 Mbbl,,Meagre,Gran Colombia,Soviet Union,19436 km 2,http://blocgame.com/stats.php?id=51547,
Europoid,Dena,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54540,
kabdy,NitroBAY,The Order,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 32 hours ago,7 Hundred Tons per month,6 Mbbl per month,Free Market,$298 million,2897 Mbbl,Untapped,Mediocre,Arabia,United States,18830 km 2,http://blocgame.com/stats.php?id=58731,
Aroucia,Pleeb,,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,Mesoamerica,Neutral,16667 km 2,http://blocgame.com/stats.php?id=59585,
Royal Babylon,Hammurabi IV,Brotherhood of Nod,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 39 hours ago,4 Hundred Tons per month,3 Mbbl per month,Free Market,$298 million,1590 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60296,
MYland,M U H D ASYRAF,The Federal Colonies,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 38 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$298 million,349 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60582,
Great America,Tonald Drump,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 170 hours ago,2 Hundred Tons per month,,Free Market,$298 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63664,
Malacia,Xian,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63667,
Sukhotai,Raekwon,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 169 hours ago,2 Hundred Tons per month,,Free Market,$298 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63677,
CumFuck,Celtic God,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 168 hours ago,3 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63690,
Aleinzeh,Ayyhmed Lmaoo,Al-Qassam Brigades,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63692,
Drumpf,Drumpf,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 166 hours ago,5 Hundred Tons per month,,Free Market,$298 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63716,
Paceberg,bmp46,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 164 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63728,
TheBird,Ragebird,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 163 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63736,
Rebublica,VFisEPIC,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 160 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$298 million,457 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63739,
Kangbok,Mank Demes,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63743,
Ploxocon,BMRMike,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,2 Hundred Tons per month,,Free Market,$298 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63751,
MLG 420 Gamers,BanterFC,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 113 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Mesoamerica,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63904,
Pahd,Chalmer,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 101 hours ago,2 Hundred Tons per month,,Central Planning,$298 million,,Untapped,None,Egypt,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=63927,
Lovecraft,Hart,,41k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 2 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,Meagre,West Africa,United States,20450 km 2,http://blocgame.com/stats.php?id=64111,
Falk,Seth,,12k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 55 hours ago,2 Hundred Tons per month,,Central Planning,$297 million,,Untapped,None,Pacific Rim,Neutral,19800 km 2,http://blocgame.com/stats.php?id=43574,
The Wired,LAIN,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 110 hours ago,2 Hundred Tons per month,,Mixed Economy,$297 million,,Untapped,None,Arabia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=53298,
The UCOA,Stephanobroburg123,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,2 Hundred Tons per month,,Central Planning,$297 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=54240,
Peopleoil,newname,The High Council,62k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$297 million,3007 Mbbl,Near Depletion,Meagre,Egypt,United States,18907 km 2,http://blocgame.com/stats.php?id=59041,
topkekistan,DOOk,,33k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 60 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$297 million,297 Mbbl,Untapped,None,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63304,
Do,King Luck,Kingdom Of Do,7k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 46 hours ago,2 Hundred Tons per month,,Free Market,$297 million,,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63952,
RumBumistan,Bite Me Rum Bum,,5k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 41 hours ago,3 Hundred Tons per month,,Mixed Economy,$297 million,140 Mbbl,Untapped,None,Indochina,Neutral,16667 km 2,http://blocgame.com/stats.php?id=64055,
fishboyland,fishboy,f,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 139 hours ago,2 Hundred Tons per month,,Mixed Economy,$296 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51831,
Krat,Mythron,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 46 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$296 million,1 Mbbl,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51892,
PonyPenetrators,PonyPenetrator,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 163 hours ago,2 Hundred Tons per month,,Mixed Economy,$296 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52348,
Waiwud Iwanem,Hasaki Enkou,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 126 hours ago,2 Hundred Tons per month,,Mixed Economy,$296 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54484,
Bahavian,Captain LoveDucks,The High Council,18k active personnel,0 ships,First World War surplus,Angelic,None,Good,online now,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$296 million,2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54960,
Ishtar,Magnus Magnus,Brotherhood of Nod,41k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$296 million,4187 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=55882,
Atikana,Shaqzilla,,11k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 71 hours ago,2 Hundred Tons per month,,Mixed Economy,$296 million,,Untapped,None,Arabia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=56212,
DynamicMemes,mememan69,Brotherhood of Nod,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 164 hours ago,7 Hundred Tons per month,,Central Planning,$296 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57005,
Arborea,Arbus,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 67 hours ago,2 Hundred Tons per month,,Central Planning,$296 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57767,
ZESI,alessandroro,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 132 hours ago,2 Hundred Tons per month,,Central Planning,$296 million,,Untapped,None,East Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60288,
Gombak,ArericH,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 132 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$296 million,121 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60568,
kaptencheras,kaptencheras,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 137 hours ago,2 Hundred Tons per month,,Free Market,$296 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60571,
Molfrika,McMol,Brotherhood of Nod,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 101 hours ago,2 Hundred Tons per month,,Central Planning,$296 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60920,
Tony Terry,sonicBOOM,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 180 hours ago,2 Hundred Tons per month,,Mixed Economy,$296 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60944,
Jalan Ampang,Haji Amril,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 170 hours ago,2 Hundred Tons per month,,Central Planning,$296 million,339 Mbbl,Untapped,Meagre,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60954,
Gomp,General Gomp,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 104 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$296 million,1834 Mbbl; 2 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62732,
Clisca,gerardred,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 126 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$296 million,1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62895,
Targaria,i0i0i0,,10k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 45 hours ago,2 Hundred Tons per month,,Central Planning,$295 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=42946,
DonateLandss,JustAFakee,,4k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 104 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$295 million,460 Mbbl; 1 Mbbl,Untapped,Meagre,China,Neutral,19212 km 2,http://blocgame.com/stats.php?id=54479,
Valahar,greenstuga,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 78 hours ago,2 Hundred Tons per month,,Mixed Economy,$295 million,,Untapped,None,Mesopotamia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=58915,
Bolshevikistan,S.D.Plessken,Comintern,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$295 million,80 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60189,
Remote,Burgerking,,31k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 13 hours ago,17 Hundred Tons per month,6 Mbbl per month,Free Market,$295 million,405 Mbbl,Untapped,Mediocre,Pacific Rim,United States,28473 km 2,http://blocgame.com/stats.php?id=61201,
Idaho,John Adams,The Order,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,4 Hundred Tons per month,2 Mbbl per month,Free Market,$295 million,362 Mbbl,,Small,Pacific Rim,United States,19787 km 2,http://blocgame.com/stats.php?id=63484,
Kagrar,Vampircorn,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 162 hours ago,3 Hundred Tons per month,,Mixed Economy,$295 million,333 Mbbl,Untapped,None,Congo,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=63542,
Versania,jonathan15112001,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 33 hours ago,2 Hundred Tons per month,,Free Market,$295 million,,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63915,
Babylove,3;fglt2ptqwft,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 106 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$295 million,2244 Mbbl; 1 Mbbl,Untapped,None,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63916,
BongoBongoBongo,oBerry,The Order,30k active personnel,0 ships,First World War surplus,Good,1 factory,Undisciplined Rabble,online now,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$295 million,316 Mbbl; 2 Mbbl,,None,Congo,Soviet Union,16830 km 2,http://blocgame.com/stats.php?id=63942,
Black Gold,SIEG_HEIL,The Order,26k active personnel,0 ships,First World War surplus,Questionable,None,Elite,online now,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$295 million,3869 Mbbl; 1 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,20832 km 2,http://blocgame.com/stats.php?id=64027,
P4r4d1s3,BurmyEx,,24k active personnel,0 ships,First World War surplus,Angelic,None,Poor,last online 13 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$294 million,427 Mbbl; 2 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=43368,
San Marquez,Juan Pablo Montoya II,The High Council,24k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 169 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$294 million,106 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=54023,
Nowy Europa,Jorge Pedraboa,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,,Mixed Economy,$294 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57151,
TheDankLight,TheDankDark,The High Council,45k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$294 million,1628 Mbbl; 3 Mbbl,Untapped,Small,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60950,
publika,Gladiator,,22k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 104 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$294 million,179 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62345,
Tor Sloth,The Tor,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 142 hours ago,3 Hundred Tons per month,,Mixed Economy,$294 million,418 Mbbl,Untapped,None,East Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63050,
Allema,Yayo,,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 112 hours ago,3 Hundred Tons per month,,Free Market,$294 million,69 Mbbl,Untapped,None,Indochina,United States,23234 km 2,http://blocgame.com/stats.php?id=63408,
