country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Kongasi,Din Diallo,,17k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 46 hours ago,2 Hundred Tons per month,,Mixed Economy,$746 million,,Untapped,None,Congo,Soviet Union,9266 km 2,http://blocgame.com/stats.php?id=58832,
kobisbunga,kobis,Brotherhood of Nod,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 29 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$742 million,244 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61609,
Utopiastan,SilmAlpha,The High Council,39k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$740 million,1295 Mbbl; 6 Mbbl,Untapped,Small,Guinea,Soviet Union,38584 km 2,http://blocgame.com/stats.php?id=56876,
New Caucasus,Cotton Luther,Brotherhood of Zion,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$739 million,275 Mbbl,Untapped,Large,Southern Africa,United States,27860 km 2,http://blocgame.com/stats.php?id=4392,
Pooland,kurwa,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$739 million,2365 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,39790 km 2,http://blocgame.com/stats.php?id=49295,
Zuyazayuza,Zuyazayuza,Brotherhood of Zion,73k active personnel,2 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,16 Hundred Tons per month,2 Mbbl per month,Free Market,$738 million,334 Mbbl,Untapped,Mediocre,Caribbean,United States,41506 km 2,http://blocgame.com/stats.php?id=62470,
Etiwan,Latvu,The High Council,23k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 8 hours ago,16 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$737 million,436 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,
Thair,Tacoonastick,Brotherhood of Zion,19k active personnel,0 ships,,Second World War surplus,Angelic,None,Elite,last online 4 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$735 million,290 Mbbl; 4 Mbbl,,None,Congo,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=60955,
Dess,Raktai,The Order,56k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 12 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$735 million,198 Mbbl,Untapped,Meagre,Pacific Rim,United States,31724 km 2,http://blocgame.com/stats.php?id=63586,
Vilnus,Jurij Owsienko,Lithuanian Coalition,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 138 hours ago,12 Hundred Tons per month,18 Mbbl per month,Central Planning,$732 million,2061 Mbbl; 18 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,23510 km 2,http://blocgame.com/stats.php?id=61610,
Lombardy,Aistulf,The Order,53k active personnel,0 ships,,First World War surplus,Nice,2 factories,Standard,online now,18 Hundred Tons per month,10 Mbbl per month,Free Market,$731 million,6244 Mbbl; 10 Mbbl,Untapped,Mediocre,Persia,United States,39662 km 2,http://blocgame.com/stats.php?id=63882,
Deklain,Otis,The High Council,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 15 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$730 million,164 Mbbl; 3 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,
sandakania,Ryan Kentang,Brotherhood of Zion,44k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Elite,online now,11 Hundred Tons per month,5 Mbbl per month,Free Market,$730 million,512 Mbbl,Untapped,Large,East Indies,United States,36826 km 2,http://blocgame.com/stats.php?id=60600,
Lolesco,Lolesco,The Order,41k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 1 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$729 million,2826 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,United States,38652 km 2,http://blocgame.com/stats.php?id=48289,
Hajoki,Makao,The Khilafah,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 93 hours ago,3 Hundred Tons per month,9 Mbbl per month,Free Market,$729 million,1299 Mbbl,Untapped,None,Atlas,Soviet Union,9361 km 2,http://blocgame.com/stats.php?id=60093,
Olympia,Xasthur,Brotherhood of Zion,58k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 21 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$727 million,114 Mbbl; 3 Mbbl,Untapped,Large,China,Soviet Union,29499 km 2,http://blocgame.com/stats.php?id=51354,
Shekel Land,Sheklesteinthefourth,The Order,52k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 4 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$727 million,4837 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,36444 km 2,http://blocgame.com/stats.php?id=54689,
Darkstone,Trakel,The High Council,63k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,20 Hundred Tons per month,15 Mbbl per month,Central Planning,$726 million,6487 Mbbl; 15 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,41253 km 2,http://blocgame.com/stats.php?id=57176,
Carpentaria,fuerza,PIRATES,54k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 32 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$725 million,362 Mbbl,Untapped,Mediocre,East Indies,Neutral,19800 km 2,http://blocgame.com/stats.php?id=59901,
SOPF,Johnathinski Weston,Farmington Brigade,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$724 million,260 Mbbl; 4 Mbbl,Untapped,Small,East Indies,Soviet Union,20128 km 2,http://blocgame.com/stats.php?id=62841,
United-Muslims,Karim,SPQR,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 16 hours ago,9 Hundred Tons per month,,Free Market,$722 million,,Untapped,None,Mesopotamia,United States,9267 km 2,http://blocgame.com/stats.php?id=61674,
Spooktune,Spookwave,Brotherhood of Zion,40k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Standard,last online 17 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$722 million,454 Mbbl; 5 Mbbl,Untapped,Somewhat Large,China,Soviet Union,33957 km 2,http://blocgame.com/stats.php?id=62983,
Raja Udang,Mario,PIRATES,50k active personnel,0 ships,,First World War surplus,Normal,2 factories,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$721 million,287 Mbbl; 2 Mbbl,Near Depletion,Small,Pacific Rim,Soviet Union,31976 km 2,http://blocgame.com/stats.php?id=61754,
KingBding,King B,Brotherhood of Zion,26k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$721 million,351 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=63205,
Alamo,linksith,The United Nations,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$720 million,4069 Mbbl,Untapped,None,Mesopotamia,United States,11231 km 2,http://blocgame.com/stats.php?id=40536,
Rattown,Furfag Commanding,The Order,63k active personnel,1 ships,,First World War surplus,Angelic,3 factories,Elite,online now,17 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$718 million,4814 Mbbl,Plentiful,Somewhat Large,Mesopotamia,Neutral,33895 km 2,http://blocgame.com/stats.php?id=39062,
Umpauna,Sarsy Parsy,The High Council,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Poor,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$718 million,4956 Mbbl; 3 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,22526 km 2,http://blocgame.com/stats.php?id=56092,
Arabic Union,Comrade Izy,Brotherhood of Zion,99k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 18 hours ago,7 Hundred Tons per month,12 Mbbl per month,Central Planning,$717 million,3806 Mbbl; 12 Mbbl,Plentiful,Mediocre,Mesopotamia,Soviet Union,37643 km 2,http://blocgame.com/stats.php?id=59855,
Tanah Malaya,Syahmi1089,PIRATES,50k active personnel,1 ships,,First World War surplus,Questionable,2 factories,Elite,online now,7 Hundred Tons per month,8 Mbbl per month,Free Market,$717 million,1662 Mbbl,,Somewhat Large,Arabia,United States,24804 km 2,http://blocgame.com/stats.php?id=60385,
DFWEFWEF,dmc5,Interpol,28k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$714 million,4557 Mbbl; 4 Mbbl,Untapped,Small,Arabia,Neutral,32994 km 2,http://blocgame.com/stats.php?id=55118,1 Tons
the Haunted,thedrunkenarchitect,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,online now,22 Hundred Tons per month,4 Mbbl per month,Central Planning,$713 million,353 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,32526 km 2,http://blocgame.com/stats.php?id=63020,
Jemut,iwaniman/Ferozz,PIRATES,66k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,14 Hundred Tons per month,13 Mbbl per month,Central Planning,$712 million,259 Mbbl; 13 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,33945 km 2,http://blocgame.com/stats.php?id=61811,
fjortonattio8,fiveonesix,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,13 Hundred Tons per month,5 Mbbl per month,Free Market,$712 million,188 Mbbl,Plentiful,Small,Gran Colombia,United States,18602 km 2,http://blocgame.com/stats.php?id=63413,
Argon,Argus,Interpol,40k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,20 Hundred Tons per month,21 Mbbl per month,Central Planning,$710 million,2658 Mbbl; 21 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,39235 km 2,http://blocgame.com/stats.php?id=57323,
Lubekran,septima,Interpol,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 14 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$710 million,22 Mbbl; 3 Mbbl,Untapped,Meagre,Indochina,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=62568,
Rhod3sia,FreeMindInside,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$708 million,243 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,33256 km 2,http://blocgame.com/stats.php?id=52679,
Plob,plox,Brotherhood of Nod,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 17 hours ago,9 Hundred Tons per month,15 Mbbl per month,Central Planning,$708 million,6956 Mbbl; 15 Mbbl,Untapped,Large,Arabia,Soviet Union,36841 km 2,http://blocgame.com/stats.php?id=58260,
Arina,Hakir,Interpol,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 25 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$707 million,191 Mbbl,Untapped,Mediocre,Amazonia,United States,30995 km 2,http://blocgame.com/stats.php?id=54480,
Civilia,Sir_Ranger,Al-Qassam Brigades,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 13 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$707 million,2 Mbbl,Untapped,None,China,Neutral,11009 km 2,http://blocgame.com/stats.php?id=62017,
pelle,pelle,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,22 Hundred Tons per month,3 Mbbl per month,Central Planning,$706 million,503 Mbbl; 3 Mbbl,Untapped,Very Powerful,China,Soviet Union,42266 km 2,http://blocgame.com/stats.php?id=52372,
crocodile,Quadkencheng,Interpol,54k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$706 million,187 Mbbl; 11 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,32741 km 2,http://blocgame.com/stats.php?id=60403,
Inderapura,Lordfazal,PIRATES,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,online now,9 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$706 million,353 Mbbl,Untapped,Somewhat Large,East Indies,United States,16010 km 2,http://blocgame.com/stats.php?id=62928,
Zen killer,Jermainecrazy2157,The High Council,43k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,last online 25 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$703 million,382 Mbbl; 5 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,34643 km 2,http://blocgame.com/stats.php?id=63107,
Potatopia,DoomPotato,Brotherhood of Zion,19k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,6 Hundred Tons per month,13 Mbbl per month,Central Planning,$700 million,4827 Mbbl; 13 Mbbl,Untapped,Powerful,Egypt,Soviet Union,26552 km 2,http://blocgame.com/stats.php?id=54037,
Nuwe Rhodesia,dudeskis,The Order,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$697 million,74 Mbbl,,Mediocre,Gran Colombia,Neutral,20887 km 2,http://blocgame.com/stats.php?id=6338,
whitmanistan,slim,The Order,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$697 million,4112 Mbbl; 5 Mbbl,Plentiful,Somewhat Large,Mesopotamia,United States,35879 km 2,http://blocgame.com/stats.php?id=36344,
kinabalu,fatimah,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 61 hours ago,11 Hundred Tons per month,17 Mbbl per month,Central Planning,$694 million,2965 Mbbl,Untapped,None,Arabia,Neutral,11009 km 2,http://blocgame.com/stats.php?id=62887,
Bendover,Mike Hawk,Farmington Brigade,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$692 million,188 Mbbl; 1 Mbbl,,None,East Indies,Soviet Union,13205 km 2,http://blocgame.com/stats.php?id=62897,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,17 Hundred Tons per month,,Free Market,$691 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
Turbanistan,eromer2,The Order,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$691 million,488 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,30082 km 2,http://blocgame.com/stats.php?id=63007,
the murloc,grant,Followers of Guadian,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$689 million,37 Mbbl; 3 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,30236 km 2,http://blocgame.com/stats.php?id=63727,
Ekodebota,tfwqtp2tlgf|;3,The High Council,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$688 million,2101 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,26079 km 2,http://blocgame.com/stats.php?id=53422,
Lomar,Sarnen,Brotherhood of Zion,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$688 million,2952 Mbbl,,Small,Mesopotamia,United States,19916 km 2,http://blocgame.com/stats.php?id=63175,
Ikeland,ike the freakin awesome,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 109 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$687 million,243 Mbbl; 2 Mbbl,Untapped,Meagre,China,Soviet Union,12818 km 2,http://blocgame.com/stats.php?id=62694,
SPNR,Stefan Stamenkovic,Comintern,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$686 million,388 Mbbl; 4 Mbbl,,Mediocre,Indochina,Soviet Union,21717 km 2,http://blocgame.com/stats.php?id=51722,
Nueva Galicia,FedericoDionisi,Che Guevara League,17k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 16 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$685 million,101 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60349,
KaleCepo,sultan lee,The High Council,99k active personnel,1 ships,,First World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,34 Hundred Tons per month,13 Mbbl per month,Free Market,$685 million,913 Mbbl,Untapped,Large,East Indies,United States,47626 km 2,http://blocgame.com/stats.php?id=60711,
Khuzestan,Georgy Zhukov,The Federal Colonies,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$684 million,2587 Mbbl; 6 Mbbl,Untapped,Mediocre,Persia,Soviet Union,36081 km 2,http://blocgame.com/stats.php?id=48914,
