country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Violent Vegans,SnakeBombs,Interpol,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,17 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$566 million,4706 Mbbl; 6 Mbbl,Untapped,Small,Atlas,Soviet Union,34236 km 2,http://blocgame.com/stats.php?id=48869,
Markoviakia,Luako,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,online now,2 Hundred Tons per month,,Central Planning,$566 million,,Untapped,None,West Africa,Neutral,7723 km 2,http://blocgame.com/stats.php?id=57239,
Tanus,Hoovytaurus,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$566 million,83 Mbbl,Untapped,Somewhat Large,Caribbean,United States,34940 km 2,http://blocgame.com/stats.php?id=61059,
Kapitan,Kapitan,The Federal Colonies,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 12 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$566 million,52 Mbbl; 3 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61709,
Ballzinga,Carejo,The Order,46k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,online now,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$566 million,294 Mbbl,Plentiful,Large,Guinea,Soviet Union,31004 km 2,http://blocgame.com/stats.php?id=63397,
WUBstep,WUBstep,Brotherhood of Nod,58k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,online now,25 Hundred Tons per month,16 Mbbl per month,Central Planning,$565 million,4803 Mbbl; 16 Mbbl,Untapped,Large,Persia,Soviet Union,34187 km 2,http://blocgame.com/stats.php?id=39023,
Smoking Bandit,RENTAKA,,18k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 87 hours ago,4 Hundred Tons per month,6 Mbbl per month,Central Planning,$565 million,1770 Mbbl; 6 Mbbl,Depleted,Somewhat Large,Egypt,Soviet Union,14864 km 2,http://blocgame.com/stats.php?id=60611,
Casopia,Nathaniel Baker,The Order,28k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 18 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$565 million,186 Mbbl; 4 Mbbl,Untapped,Meagre,Gran Colombia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63500,
Nimei,Xitler,Illuminati,4k active personnel,0 ships,,Finest of the 19th century,Nice,1 factory,Undisciplined Rabble,online now,14 Hundred Tons per month,6 Mbbl per month,Central Planning,$565 million,303 Mbbl; 6 Mbbl,Untapped,None,China,Soviet Union,26462 km 2,http://blocgame.com/stats.php?id=64022,
Classia,Classic,Brotherhood of Zion,39k active personnel,0 ships,,Finest of the 19th century,Good,1 factory,Elite,last online 13 hours ago,7 Hundred Tons per month,6 Mbbl per month,Free Market,$564 million,183 Mbbl; 6 Mbbl,Untapped,Mediocre,China,United States,36553 km 2,http://blocgame.com/stats.php?id=63652,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,6 Hundred Tons per month,,Central Planning,$563 million,23 Mbbl,Untapped,Mediocre,China,Soviet Union,29262 km 2,http://blocgame.com/stats.php?id=45990,
Khebabistan,Khebab,The United Nations,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,13 Hundred Tons per month,15 Mbbl per month,Mixed Economy,$563 million,3562 Mbbl,Plentiful,Meagre,Arabia,Neutral,23102 km 2,http://blocgame.com/stats.php?id=51401,
saiya,saiya,The Order,28k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$563 million,2047 Mbbl; 6 Mbbl,,Mediocre,Arabia,Soviet Union,19179 km 2,http://blocgame.com/stats.php?id=61785,
RollingRock,Jonzy,,45k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 161 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$563 million,142 Mbbl; 4 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62175,
Oileum,Ihei,The High Council,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$562 million,3528 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63070,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,11 Hundred Tons per month,4 Mbbl per month,Free Market,$561 million,66 Mbbl,Untapped,Large,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,
hiddenvillage,uzumaki975,The High Council,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 183 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$560 million,19 Mbbl,Untapped,None,The Subcontinent,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=61796,
Mafros,hocuspocusinedible,Brotherhood of Nod,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$560 million,,Untapped,Meagre,Persia,United States,16010 km 2,http://blocgame.com/stats.php?id=63788,
Birdland,tweetweetwee,Brotherhood of Nod,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 163 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$559 million,2411 Mbbl,Untapped,Small,Persia,United States,22423 km 2,http://blocgame.com/stats.php?id=61646,
Foundation,Danzo,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 23 hours ago,15 Hundred Tons per month,1 Mbbl per month,Central Planning,$558 million,392 Mbbl; 1 Mbbl,Untapped,Mediocre,China,Neutral,27130 km 2,http://blocgame.com/stats.php?id=46870,1 Tons
Large Man,LargeMan,Al-Qassam Brigades,51k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$558 million,5873 Mbbl; 5 Mbbl,Untapped,Powerful,Egypt,Soviet Union,36458 km 2,http://blocgame.com/stats.php?id=52836,
The Boer,Joe Soap,The Order,45k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,last online 1 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$557 million,885 Mbbl,Plentiful,Meagre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=55355,
Romanovia,Dmitry Romanov,SPQR,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$557 million,2120 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,31158 km 2,http://blocgame.com/stats.php?id=59571,
Farsland,Kyrre Aleisun,,34k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 40 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$557 million,3058 Mbbl; 2 Mbbl,,None,Persia,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=63782,
nanas,nanas batu,The High Council,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$556 million,186 Mbbl; 3 Mbbl,Untapped,Small,East Indies,Neutral,24322 km 2,http://blocgame.com/stats.php?id=61809,
Kota Teganu,amonLeader,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 133 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$556 million,179 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62471,
Kulunkjin,Areum ling,,17k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,5 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$556 million,227 Mbbl; 4 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,16109 km 2,http://blocgame.com/stats.php?id=62604,
Salama�a,Bacardi,Che Guevara League,25k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,last online 1 hours ago,9 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$556 million,29 Mbbl,Untapped,Meagre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63383,
One Star,Neku,The High Council,50k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$555 million,1695 Mbbl; 2 Mbbl,Untapped,Small,Persia,United States,20984 km 2,http://blocgame.com/stats.php?id=57783,
Aasyria,David al-Assad,The Order,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$555 million,3370 Mbbl,,Somewhat Large,Mesopotamia,Soviet Union,31133 km 2,http://blocgame.com/stats.php?id=60967,
Kotasinga,Stalin VI,The Order,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 1 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$554 million,35 Mbbl; 1 Mbbl,Untapped,Mediocre,Congo,Soviet Union,26044 km 2,http://blocgame.com/stats.php?id=60448,
Terengganu,Farysa,The High Council,51k active personnel,1 ships,,First World War surplus,Angelic,2 factories,Good,last online 1 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$554 million,325 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,30545 km 2,http://blocgame.com/stats.php?id=60615,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$553 million,5100 Mbbl; 14 Mbbl,Untapped,Mediocre,Persia,Soviet Union,37387 km 2,http://blocgame.com/stats.php?id=59122,
Guerilla 97,Mohd Syakir Irfan,The Federal Colonies,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 104 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$553 million,163 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62872,
ThePonyslayers,TheManHanoi,Brotherhood of Zion,22k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,last online 1 hours ago,16 Hundred Tons per month,2 Mbbl per month,Central Planning,$552 million,85 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=54547,1 Tons
Russostan,Artyom Strugatsky,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 48 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$552 million,2902 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,13613 km 2,http://blocgame.com/stats.php?id=63078,
bro dude,guy man,Brotherhood of Zion,26k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$551 million,3641 Mbbl; 4 Mbbl,Untapped,Mediocre,Atlas,United States,26507 km 2,http://blocgame.com/stats.php?id=49465,
Tendong,kijang,,13k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 30 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$551 million,,Untapped,None,Pacific Rim,Soviet Union,9360 km 2,http://blocgame.com/stats.php?id=62178,
Goatistan,limpinggoat,FLAP,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 172 hours ago,2 Hundred Tons per month,,Mixed Economy,$550 million,,Untapped,None,Caribbean,Neutral,16335 km 2,http://blocgame.com/stats.php?id=41688,
Zorin,NeroRPG,The High Council,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$550 million,3 Mbbl,Plentiful,None,Pacific Rim,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=59970,
\\\'Nam,Ben DerHover,Farmington Brigade,48k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$550 million,503 Mbbl; 3 Mbbl,,Meagre,East Indies,Soviet Union,20069 km 2,http://blocgame.com/stats.php?id=62900,
PEWDIEPIE,HANFAN1,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 149 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$550 million,1 Mbbl,Untapped,None,East Africa,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=63789,
Kazarastan,KimJongFun,Brotherhood of Nod,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 165 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$549 million,1844 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,15556 km 2,http://blocgame.com/stats.php?id=63080,
Translandia,5Six,Brotherhood of Zion,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$548 million,115 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,30935 km 2,http://blocgame.com/stats.php?id=46112,
Lahanation,Sahanation,The Federal Colonies,0k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 8 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$548 million,101 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,Neutral,13890 km 2,http://blocgame.com/stats.php?id=60391,
Dzhokhar,tb12rm,Interpol,32k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 137 hours ago,3 Hundred Tons per month,,Free Market,$546 million,,Untapped,Small,Indochina,United States,19800 km 2,http://blocgame.com/stats.php?id=55519,
Zalkanir,Delkamar,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 26 hours ago,3 Hundred Tons per month,,Central Planning,$545 million,,Untapped,None,China,Neutral,8903 km 2,http://blocgame.com/stats.php?id=62483,
Sannari,ButteryIcarus,SPQR,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$544 million,136 Mbbl; 2 Mbbl,Untapped,None,China,Neutral,28954 km 2,http://blocgame.com/stats.php?id=42940,
Brutish Empire,DarkyDonno,Comintern,33k active personnel,0 ships,,Finest of the 19th century,Normal,1 factory,Standard,last online 4 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$544 million,170 Mbbl; 5 Mbbl,Untapped,Small,China,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=57265,
Kyranistan,Michael Hussain,,19k active personnel,0 ships,,First World War surplus,Isolated,1 factory,Good,online now,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$544 million,6016 Mbbl; 7 Mbbl,Plentiful,Somewhat Large,Persia,Soviet Union,21228 km 2,http://blocgame.com/stats.php?id=61263,
Chūya,Silberblade,Brotherhood of Zion,37k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,online now,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$544 million,452 Mbbl; 3 Mbbl,Plentiful,Meagre,Southern Africa,Soviet Union,28565 km 2,http://blocgame.com/stats.php?id=63950,
Limefrogs,Limefrog,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 46 hours ago,16 Hundred Tons per month,5 Mbbl per month,Free Market,$543 million,10 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Neutral,11121 km 2,http://blocgame.com/stats.php?id=61881,
Cascoia,unioncomic,Brotherhood of Zion,49k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,14 Hundred Tons per month,7 Mbbl per month,Free Market,$542 million,5447 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,United States,32895 km 2,http://blocgame.com/stats.php?id=54174,
Maharashtra,Mao ze Bong,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 175 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$542 million,191 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,19300 km 2,http://blocgame.com/stats.php?id=60180,
Equine,Poshoftiaras,Merchants Sphere,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 173 hours ago,4 Hundred Tons per month,,Mixed Economy,$542 million,,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63159,
Shariastan,Taqiyyabro,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 144 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$542 million,2240 Mbbl,Untapped,None,Atlas,United States,16335 km 2,http://blocgame.com/stats.php?id=63574,
Vanaheim,Nickius BigDickius,The Order,67k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 9 hours ago,3 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$542 million,176 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Africa,United States,28641 km 2,http://blocgame.com/stats.php?id=63832,
Grossgarden,Lord Keagan,Brotherhood of Nod,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 40 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$541 million,61 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63515,
Al Kebab,John Zoidberg,Brotherhood of Nod,29k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 183 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$540 million,3298 Mbbl,Untapped,Small,Mesopotamia,Neutral,23615 km 2,http://blocgame.com/stats.php?id=59392,
