country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Soonavu,rocksaucesundae,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 75 hours ago,2 Hundred Tons per month,,Free Market,$345 million,,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63957,
Selitia,TRSL,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 6 hours ago,2 Hundred Tons per month,,Mixed Economy,$344 million,,Untapped,None,Congo,Neutral,13613 km 2,http://blocgame.com/stats.php?id=60929,
fishball,fishballfish6,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 12 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$344 million,171 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,11575 km 2,http://blocgame.com/stats.php?id=61050,
Jemuan Setan,Mappo,The High Council,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 52 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$344 million,157 Mbbl; 3 Mbbl,Untapped,Small,East Indies,Soviet Union,23804 km 2,http://blocgame.com/stats.php?id=61058,
Borneon,orangsigat,PIRATES,53k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$344 million,276 Mbbl; 5 Mbbl,Plentiful,Mediocre,Caribbean,Soviet Union,23491 km 2,http://blocgame.com/stats.php?id=61947,
Niorgana,Jorge Harzia,The Order,15k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 36 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$344 million,482 Mbbl,Untapped,Meagre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=63970,
aswuan,eepicduck,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 107 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$343 million,336 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=50374,
kufr conquerors,SilversLegend,Brotherhood of Nod,33k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 2 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$343 million,1 Mbbl,,Meagre,Southern Africa,Soviet Union,16045 km 2,http://blocgame.com/stats.php?id=59579,
Dumbadai,swami54,,8k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 108 hours ago,2 Hundred Tons per month,,Central Planning,$343 million,,Untapped,None,West Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63939,
Gratania,Kyuubi325,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 96 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$343 million,1 Mbbl,Untapped,None,East Africa,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63961,
Ordenaia,jackho1412,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Good,last online 106 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$342 million,440 Mbbl,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=40794,
Komasia,Emperor Kominominom II,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 99 hours ago,3 Hundred Tons per month,,Mixed Economy,$342 million,,Untapped,None,Persia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=60278,
Obsrany Chlew,Janusz,Lithuanian Coalition,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,24 Hundred Tons per month,2 Mbbl per month,Free Market,$342 million,156 Mbbl; 2 Mbbl,Untapped,Mediocre,Caribbean,United States,23501 km 2,http://blocgame.com/stats.php?id=62973,
Ummat Allah,Sanjay Binja,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 105 hours ago,2 Hundred Tons per month,,Mixed Economy,$342 million,,Untapped,None,Mesopotamia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63948,
dankmemers,Shadow,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 83 hours ago,2 Hundred Tons per month,,Mixed Economy,$342 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63989,
KelabuAsap,kelam,The High Council,46k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$341 million,544 Mbbl; 9 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,23698 km 2,http://blocgame.com/stats.php?id=60664,
Peutschland,Pocci,The Order,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$341 million,4433 Mbbl,Untapped,Meagre,Persia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=63261,1 Tons
Dnindu nuff,ayylmao3932,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 7 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$341 million,155 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,13209 km 2,http://blocgame.com/stats.php?id=63469,
GhostNation,GhostMan,,1k active personnel,0 ships,Finest of the 19th century,Angelic,None,Good,last online 75 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$341 million,465 Mbbl; 1 Mbbl,Near Depletion,None,Amazonia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=63589,
Dirty Juice,Smowgli,,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 90 hours ago,3 Hundred Tons per month,,Mixed Economy,$341 million,,Untapped,None,The Subcontinent,Neutral,19602 km 2,http://blocgame.com/stats.php?id=63975,
Viktoria,gracious leader skylar,The Order,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,8 Hundred Tons per month,,Central Planning,$340 million,110 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40188,
SS-Amazonien,Mengele-chan,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 9 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$340 million,295 Mbbl; 2 Mbbl,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49589,
Swadiland,Narza,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 161 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$340 million,289 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54228,
Epros,Abakus,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 96 hours ago,2 Hundred Tons per month,,Free Market,$340 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55220,
ADAMLAND,adamharez,The Order,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$340 million,8331 Mbbl; 7 Mbbl,Untapped,Meagre,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60764,
Ussk,Sabariahhisham,PIRATES,70k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$340 million,1463 Mbbl,,Meagre,Arabia,United States,19406 km 2,http://blocgame.com/stats.php?id=62132,2 Tons
Terra Predonum,roseclare0000,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 77 hours ago,3 Hundred Tons per month,,Central Planning,$340 million,,Untapped,None,Gran Colombia,United States,20000 km 2,http://blocgame.com/stats.php?id=62885,
Gran Corrupci�n,TheJackal,The Order,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 8 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$340 million,239 Mbbl; 1 Mbbl,Untapped,Mediocre,Gran Colombia,Neutral,23017 km 2,http://blocgame.com/stats.php?id=63605,
Sopalandia,SoupMarshall,,5k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 96 hours ago,2 Hundred Tons per month,,Mixed Economy,$340 million,,Untapped,None,Caribbean,Neutral,19406 km 2,http://blocgame.com/stats.php?id=63962,
Eneficus,Eneficusian Firestar,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 33 hours ago,3 Hundred Tons per month,,Central Planning,$340 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64046,
Novomundo,SandCJ,,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 57 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$339 million,3583 Mbbl,Untapped,Small,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=41017,
Casa del Nolano,jnolat09,The Order,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,3 Hundred Tons per month,,Free Market,$339 million,294 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=45936,
Makela,jonassm,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 157 hours ago,2 Hundred Tons per month,,Mixed Economy,$339 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=55316,
Ptoria,tswea31,The Khilafah,29k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 83 hours ago,2 Hundred Tons per month,,Central Planning,$339 million,,Untapped,Meagre,Persia,Soviet Union,20794 km 2,http://blocgame.com/stats.php?id=63795,
Canuckistan!!,Cosmic Canuck,Brotherhood of Nod,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 82 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$338 million,6000 Mbbl; 4 Mbbl,Untapped,Mediocre,Persia,Soviet Union,23670 km 2,http://blocgame.com/stats.php?id=49526,
Horgrif,roxim teaga,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 148 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$338 million,1 Mbbl,Untapped,None,Amazonia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=55571,
Velts,Melvin Potts,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 9 hours ago,2 Hundred Tons per month,,Mixed Economy,$338 million,,Plentiful,None,Arabia,Neutral,13750 km 2,http://blocgame.com/stats.php?id=61389,
Mawlid,rotazairo,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 120 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$338 million,342 Mbbl,Untapped,None,Indochina,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62403,
Dumbdumb,Dumbdumb,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 150 hours ago,2 Hundred Tons per month,,Mixed Economy,$338 million,,Untapped,None,Indochina,Neutral,13545 km 2,http://blocgame.com/stats.php?id=63201,
balemu1987,balemu1987,,18k active personnel,0 ships,Finest of the 19th century,Angelic,None,Undisciplined Rabble,online now,2 Hundred Tons per month,1 Mbbl per month,Free Market,$323 million,241 Mbbl; 1 Mbbl,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63972,
lompoianz,lompoi malaya,,25k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$337 million,291 Mbbl; 4 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60500,
Amrans fans,apaiblues83,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 5 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$337 million,134 Mbbl; 3 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62203,
OnePiece,AkiManang,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 78 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$337 million,6375 Mbbl,Untapped,Small,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63126,
Doug,Douglas321,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 84 hours ago,2 Hundred Tons per month,,Central Planning,$337 million,,Untapped,None,China,United States,16335 km 2,http://blocgame.com/stats.php?id=63798,
Phoenesia,PhoenixHero,,1k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 87 hours ago,2 Hundred Tons per month,,Free Market,$337 million,,Untapped,None,Mesopotamia,Neutral,19406 km 2,http://blocgame.com/stats.php?id=63979,
Libratio,Concarne,Che Guevara League,3k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 4 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$336 million,86 Mbbl,,None,Caribbean,Soviet Union,20846 km 2,http://blocgame.com/stats.php?id=40370,
Jbmach3,jbmach3,,13k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 85 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$336 million,393 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20389 km 2,http://blocgame.com/stats.php?id=43457,
mdttheory,mdttheory,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$336 million,299 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=44269,
Arsinoe,Sobek,SPQR,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 152 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$336 million,4 Mbbl,Untapped,None,Egypt,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=49868,
Masterton East,Natedogg,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 36 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$336 million,162 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,United States,18830 km 2,http://blocgame.com/stats.php?id=58225,
hollywoodundead,batmanthing2222,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 59 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$336 million,3967 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,11120 km 2,http://blocgame.com/stats.php?id=59629,
Huangdi,Xian W�ng,The High Council,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$336 million,91 Mbbl,Untapped,Meagre,China,United States,20463 km 2,http://blocgame.com/stats.php?id=59776,
Brickfields,bangunawalelaktol,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 136 hours ago,2 Hundred Tons per month,,Central Planning,$336 million,,Untapped,None,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61682,
Onstantinia,Thair,African Socialism 2,13k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 14 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$336 million,411 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62513,
Wadowicki Blues,tajfunek12,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 58 hours ago,2 Hundred Tons per month,5 Mbbl per month,Central Planning,$336 million,5 Mbbl,Untapped,Meagre,Egypt,Neutral,11005 km 2,http://blocgame.com/stats.php?id=62645,
Shayu Dao,Dam Son,Merchants Sphere,16k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 131 hours ago,3 Hundred Tons per month,,Mixed Economy,$336 million,,Untapped,Small,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63178,
IBabylonl,Ipyromaniacl,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 22 hours ago,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$336 million,43 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63227,
Ingvizhia,Sokolov,Al-Qassam Brigades,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$336 million,3234 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63675,
pooperheds,Yung Peanuts,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 101 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$336 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63903,
Nimei,Xitler,Illumati,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 28 hours ago,4 Hundred Tons per month,,Central Planning,$336 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64022,
Expugno,Ectarlars,Divine League,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Good,last online 37 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$335 million,359 Mbbl; 1 Mbbl,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=51420,
