country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
New Celtica,Ocassidy,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,2 Hundred Tons per month,,Mixed Economy,$354 million,,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=42157,
Hamshiretonland,Lord Hamshiretonburrough,Brotherhood of Nod,40k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 19 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$354 million,330 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58470,
Slavs,yungkun,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$354 million,54 Mbbl; 1 Mbbl,Untapped,None,The Subcontinent,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63176,
Sirius,Sheparddej,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 160 hours ago,2 Hundred Tons per month,,Mixed Economy,$354 million,3217 Mbbl,Untapped,None,Atlas,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63267,
Dindubia,Universal God Trump,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,2 Hundred Tons per month,,Free Market,$354 million,,Untapped,None,Amazonia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63314,
Based,Freebased,The Delian League,20k active personnel,0 ships,First World War surplus,Nice,None,Poor,last online 143 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$354 million,79 Mbbl,Untapped,None,Gran Colombia,United States,20000 km 2,http://blocgame.com/stats.php?id=63549,
Jayshkabar,Sir Aaron,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 146 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$354 million,,Untapped,None,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=63551,
Netherlandia,Obemre,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 124 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$354 million,217 Mbbl,Untapped,Meagre,China,United States,20000 km 2,http://blocgame.com/stats.php?id=63569,
FreeFighters,psyz1gb,Che Guevara League,7k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 123 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$354 million,1 Mbbl,Untapped,None,Amazonia,Soviet Union,16010 km 2,http://blocgame.com/stats.php?id=63701,
Crux Central,Rangecc,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 168 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$353 million,2 Mbbl,Untapped,None,China,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=45115,
WAC,Wikid99,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 137 hours ago,2 Hundred Tons per month,,Central Planning,$353 million,,Untapped,None,Southern Cone,Soviet Union,15850 km 2,http://blocgame.com/stats.php?id=48792,
The UCOA,Stephanobroburg123,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 1 hours ago,2 Hundred Tons per month,,Central Planning,$353 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54240,
Smite,Northrop,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 125 hours ago,2 Hundred Tons per month,,Mixed Economy,$353 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=56309,
Jemuan Setan,Mappo,The High Council,14k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 17 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$353 million,166 Mbbl; 3 Mbbl,Untapped,Small,East Indies,Soviet Union,24286 km 2,http://blocgame.com/stats.php?id=61058,
Octobia,Octo,The Federal Colonies,59k active personnel,0 ships,First World War surplus,Good,None,Good,online now,5 Hundred Tons per month,6 Mbbl per month,Central Planning,$353 million,3038 Mbbl; 6 Mbbl,Untapped,None,Arabia,Soviet Union,24661 km 2,http://blocgame.com/stats.php?id=61272,
saiya,saiya,,3k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$353 million,2519 Mbbl; 4 Mbbl,Untapped,Meagre,Arabia,Soviet Union,22999 km 2,http://blocgame.com/stats.php?id=61785,
DARFA,Warf,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 20 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$353 million,3 Mbbl,Untapped,Small,Atlas,Soviet Union,19604 km 2,http://blocgame.com/stats.php?id=62213,
Eco,BartjuhM,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 46 hours ago,4 Hundred Tons per month,3 Mbbl per month,Free Market,$353 million,236 Mbbl; 3 Mbbl,Untapped,None,Caribbean,United States,16335 km 2,http://blocgame.com/stats.php?id=63016,
Borgasha,Magus Evergreen,The Order,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$353 million,4809 Mbbl; 3 Mbbl,Untapped,Meagre,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63407,
Mandaloria,Captain Canaris,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 156 hours ago,2 Hundred Tons per month,,Central Planning,$353 million,,Untapped,None,Caribbean,United States,16335 km 2,http://blocgame.com/stats.php?id=63455,
New Shillia,Wrase,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,3 Hundred Tons per month,,Central Planning,$353 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63501,
Big balle,Stor Kukson,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 154 hours ago,2 Hundred Tons per month,,Mixed Economy,$353 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63557,
Windlow,Cenna,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 133 hours ago,2 Hundred Tons per month,,Mixed Economy,$353 million,,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63754,
Popsiciles,catndaxfire,Brotherhood of Nod,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 135 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$352 million,4573 Mbbl; 2 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40495,
Geli Kurd,Rando,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 17 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$352 million,4167 Mbbl; 2 Mbbl,Untapped,Small,Mesopotamia,Neutral,23628 km 2,http://blocgame.com/stats.php?id=47768,1 Tons
JucheBox,Lunin,SPQR,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 72 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$352 million,446 Mbbl; 1 Mbbl,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=56203,
Failures,ARSENAL,,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 155 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$352 million,3181 Mbbl; 2 Mbbl,Untapped,None,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=59747,
Disnomica,Chaad,The High Council,61k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 12 hours ago,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$352 million,2555 Mbbl; 8 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,25035 km 2,http://blocgame.com/stats.php?id=60992,
Kondominium,AdamKarolczak,Lithuanian Coalition,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,15 Hundred Tons per month,13 Mbbl per month,Free Market,$352 million,922 Mbbl; 13 Mbbl,Untapped,Mediocre,Arabia,United States,22964 km 2,http://blocgame.com/stats.php?id=61576,
Sector 6,porkcannon,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 17 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$352 million,401 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63362,
Vrijstaat Congo,Wunwun,The Order,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 49 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$352 million,207 Mbbl; 1 Mbbl,Untapped,None,Congo,Neutral,21170 km 2,http://blocgame.com/stats.php?id=63562,
gibmedat,racewarnow,The Order,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 124 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$352 million,,Untapped,Meagre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=63575,
Greater Israel,Mr. Benjamin Netanyahu,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 120 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$352 million,1411 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63681,
Gondolastan,Gondolastan,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 114 hours ago,2 Hundred Tons per month,,Central Planning,$352 million,,Untapped,None,Amazonia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63738,
America,Superman,Divine League,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,5 Hundred Tons per month,,Mixed Economy,$351 million,,Untapped,None,West Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=40167,
N'vear,Czar Jakola,,7k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 21 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$351 million,614 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=51690,
Burlap,Stan Flightplan,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 124 hours ago,3 Hundred Tons per month,,Mixed Economy,$351 million,621 Mbbl,Untapped,None,The Subcontinent,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=54579,
Stauqua,AleksVoj,The High Council,28k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 34 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$351 million,47 Mbbl; 2 Mbbl,Untapped,Meagre,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60873,
schlongertit,oyveyer,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 158 hours ago,2 Hundred Tons per month,,Central Planning,$351 million,,Untapped,None,Indochina,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63386,
rumsod666666,rumsodtest,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 73 hours ago,2 Hundred Tons per month,,Central Planning,$350 million,,Untapped,None,Persia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=48483,
Staxania,Charles IV,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 173 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$350 million,173 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=51433,
Rosmansor,Dr Mahathir,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 172 hours ago,2 Hundred Tons per month,,Mixed Economy,$350 million,,Untapped,None,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=51616,
Desmaia,Jneu333,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 160 hours ago,2 Hundred Tons per month,,Free Market,$350 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=57035,
Sulon Grande,Sulon the Defiler,Brotherhood of Nod,31k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 17 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$350 million,4836 Mbbl; 1 Mbbl,Untapped,Small,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61038,
State of Islam,Abu Muhammad Al-Adnani,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 181 hours ago,2 Hundred Tons per month,,Central Planning,$350 million,,Untapped,None,Mesopotamia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63099,
Restapolis,Veni,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 166 hours ago,2 Hundred Tons per month,,Mixed Economy,$350 million,2944 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63188,
Angel Nation,angelgirl1998,Angel Alliance,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 73 hours ago,2 Hundred Tons per month,,Free Market,$350 million,232 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63800,
The Deserted,Kamakazi Sunshine,Brotherhood of Zion,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 39 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$349 million,279 Mbbl,Plentiful,None,Pacific Rim,Soviet Union,19371 km 2,http://blocgame.com/stats.php?id=40459,
Formosa,Chen ya len,The Order,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 27 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$349 million,232 Mbbl,Untapped,Meagre,Pacific Rim,United States,23990 km 2,http://blocgame.com/stats.php?id=41162,
SS-Amazonien,Mengele-chan,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 118 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$349 million,301 Mbbl; 2 Mbbl,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49589,
Bruce Man,Bat Wayn,The High Council,31k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 25 hours ago,5 Hundred Tons per month,7 Mbbl per month,Central Planning,$349 million,3076 Mbbl; 7 Mbbl,Untapped,Large,Arabia,Soviet Union,31158 km 2,http://blocgame.com/stats.php?id=59564,
Buchepalia,ubiqa,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 21 hours ago,9 Hundred Tons per month,4 Mbbl per month,Free Market,$349 million,214 Mbbl,,None,Caribbean,United States,19206 km 2,http://blocgame.com/stats.php?id=60734,
Giant Mechs,OiledDNA,The High Council,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$349 million,161 Mbbl; 2 Mbbl,Near Depletion,None,Pacific Rim,Soviet Union,22968 km 2,http://blocgame.com/stats.php?id=60735,
Falamata,Hansfuergo,The Federal Colonies,41k active personnel,0 ships,First World War surplus,Good,1 factory,Poor,last online 13 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$349 million,120 Mbbl; 5 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,27530 km 2,http://blocgame.com/stats.php?id=62057,
semerah padi,azrilahm,,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$349 million,112 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62389,
Egoria,Evil_sethoss,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 44 hours ago,2 Hundred Tons per month,,Mixed Economy,$348 million,,Untapped,None,Mesoamerica,Soviet Union,13342 km 2,http://blocgame.com/stats.php?id=54726,
VinyRuler,VinyTanker,,7k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 1 hours ago,2 Hundred Tons per month,,Central Planning,$348 million,,Untapped,None,Indochina,Neutral,16500 km 2,http://blocgame.com/stats.php?id=59709,
Minchuani,Salicsar,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 16 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$348 million,183 Mbbl; 1 Mbbl,Plentiful,None,West Africa,Neutral,13477 km 2,http://blocgame.com/stats.php?id=62766,
The Unity,RichardGray,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 146 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$348 million,1 Mbbl,Untapped,Meagre,China,United States,16172 km 2,http://blocgame.com/stats.php?id=63151,
DinduNuffin,Illuminati0nn,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 122 hours ago,3 Hundred Tons per month,,Central Planning,$348 million,,Untapped,Meagre,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63474,
Groryland,Grorious Reader,,30k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 144 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$347 million,1 Mbbl,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=332,
